Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
04,Stella Johnson,31,31.0,1041,33.6,180,397,0.453,40,100,0.4,96,132,0.727,496,16.0,53,139,192,6.2,106,100,92,76,27
03,Kamila Hoskova,31,31.0,1104,35.6,147,351,0.419,19,63,0.302,139,162,0.858,452,14.6,77,106,183,5.9,53,61,64,49,9
21,Lexi Posset,30,30.0,1038,34.6,82,256,0.32,38,122,0.311,91,113,0.805,293,9.8,13,126,139,4.6,84,98,79,36,12
05,Jaiden Morris,29,0.0,517,17.8,69,232,0.297,25,77,0.325,36,55,0.655,199,6.9,20,44,64,2.2,60,16,67,36,7
13,Lea Favre ,31,22.0,744,24.0,80,168,0.476,0,2,0.0,34,43,0.791,194,6.3,35,83,118,3.8,78,17,45,11,10
22,Lexi Stover,28,15.0,637,22.8,56,164,0.341,41,117,0.35,9,10,0.9,162,5.8,8,33,41,1.5,36,14,17,5,2
32,Aubre Johnson,29,25.0,597,20.6,34,78,0.436,1,2,0.5,15,30,0.5,84,2.9,42,91,133,4.6,90,23,44,19,22
42,Tracey Goodman,28,0.0,234,8.4,21,67,0.313,0,6,0.0,5,6,0.833,47,1.7,16,34,50,1.8,27,4,16,5,9
34,Asyana'e Muwwakkil,5,1.0,17,3.4,1,1,1.0,0,0,0.0,1,2,0.5,3,0.6,0,1,1,0.2,1,0,1,0,0
15,Taylour Jones,18,0.0,80,4.4,2,17,0.118,1,8,0.125,5,10,0.5,10,0.6,0,10,10,0.6,9,5,9,1,2
11,Daija Moses,28,0.0,237,8.5,4,24,0.167,0,3,0.0,5,10,0.5,13,0.5,8,24,32,1.1,38,6,21,5,4
10,Zhane Barnes,3,0.0,5,1.7,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,1,0,1,0.3,0,0,0,0,0
