Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
24,Denia Davis-Stewart,29,28.0,1026,35.4,200,473,0.423,45,136,0.331,91,127,0.717,536,18.5,77,318,395,13.6,73,23,61,21,121
10,Kate Mager,29,28.0,1032,35.6,109,244,0.447,76,183,0.415,38,43,0.884,332,11.4,4,61,65,2.2,40,52,30,25,2
00,Alyssa Casey,13,13.0,298,22.9,47,129,0.364,28,80,0.35,7,9,0.778,129,9.9,18,47,65,5.0,21,22,29,13,2
1,Jayme DeCesare,29,28.0,799,27.6,93,263,0.354,41,125,0.328,41,57,0.719,268,9.2,15,57,72,2.5,42,87,49,29,4
33,Courtney Clasen,27,27.0,841,31.1,75,183,0.41,12,39,0.308,21,36,0.583,183,6.8,34,135,169,6.3,19,79,46,50,22
05,Kaylee Thomas ,26,0.0,376,14.5,39,102,0.382,11,44,0.25,44,55,0.8,133,5.1,15,19,34,1.3,15,20,37,14,8
12,Alana Fursman,29,15.0,555,19.1,41,111,0.369,14,46,0.304,27,44,0.614,123,4.2,26,59,85,2.9,42,49,50,19,8
2,Diamond Christian ,29,0.0,373,12.9,41,102,0.402,11,26,0.423,27,47,0.574,120,4.1,17,23,40,1.4,31,42,59,26,5
13,Caroline Wilson,14,0.0,93,6.6,12,33,0.364,8,19,0.421,2,2,1.0,34,2.4,8,18,26,1.9,18,4,11,4,2
3,Emily Houle,25,4.0,243,9.7,20,57,0.351,7,22,0.318,6,6,1.0,53,2.1,13,36,49,2.0,17,17,21,8,1
11,Marissa Gattuso,20,0.0,134,6.7,3,17,0.176,1,5,0.2,11,18,0.611,18,0.9,4,15,19,1.0,16,18,22,15,4
22,Giulia Orlando,12,1.0,52,4.3,2,16,0.125,0,7,0.0,0,0,0.0,4,0.3,2,2,4,0.3,8,1,6,2,1
20,Alyssa Torres,1,1.0,3,3.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,0
