Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6225,200.8,639,1752,0.365,161,607,0.265,252,364,0.692,1691,54.55,302,740,1042,33.6,492,342,480,267,91
,Opponents,31,,6225,200.8,661,1730,0.382,183,628,0.291,310,430,0.721,1815,58.55,358,832,1190,38.4,441,384,514,225,74
