Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
24,Juliette Lawless,30,30.0,881,29.4,157,323,0.486,35,93,0.376,136,191,0.712,485,16.2,46,89,135,4.5,101,94,123,46,12
10,Michaela Harrison,31,24.0,967,31.2,135,371,0.364,84,247,0.34,58,68,0.853,412,13.3,30,80,110,3.5,65,73,74,45,7
04,Jatarrikah Settle,31,23.0,983,31.7,95,310,0.306,19,71,0.268,71,112,0.634,280,9.0,54,137,191,6.2,84,86,103,54,1
01,Daly Sullivan,31,20.0,881,28.4,88,258,0.341,64,198,0.323,15,18,0.833,255,8.2,7,31,38,1.2,63,60,45,25,0
34,Rebecca Lee,31,28.0,661,21.3,104,204,0.51,0,0,0.0,44,80,0.55,252,8.1,102,124,226,7.3,85,13,58,14,31
11,Bridget Birkhead,31,20.0,749,24.2,67,199,0.337,52,159,0.327,11,14,0.786,197,6.4,15,79,94,3.0,77,25,35,23,2
00,Alexis Wooden,30,8.0,552,18.4,41,90,0.456,0,0,0.0,41,55,0.745,123,4.1,41,68,109,3.6,64,22,31,15,9
25,Taylor Addison,31,2.0,316,10.2,21,50,0.42,0,0,0.0,2,9,0.222,44,1.4,26,49,75,2.4,43,15,24,20,3
22,Delaney Connors,28,0.0,193,6.9,5,29,0.172,4,27,0.148,0,0,0.0,14,0.5,10,14,24,0.9,23,7,13,8,1
33,Katrina Scheuvront,6,0.0,17,2.8,1,3,0.333,0,0,0.0,0,0,0.0,2,0.3,1,4,5,0.8,2,1,1,1,1
