Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,29,,5805,200.2,558,1626,0.343,131,543,0.241,281,413,0.68,1528,52.69,279,691,970,33.4,381,319,450,244,101
,Opponents,29,,5825,200.9,651,1694,0.384,202,656,0.308,244,348,0.701,1748,60.28,384,828,1212,41.8,430,392,520,254,114
