Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
05,Chanel Johnson,28,26.0,758,27.1,130,305,0.426,1,6,0.167,112,137,0.818,373,13.3,33,118,151,5.4,71,57,106,32,13
01,Meghan McGuinness,30,29.0,873,29.1,125,287,0.436,84,196,0.429,53,58,0.914,387,12.9,26,84,110,3.7,67,43,60,22,4
22,Victoria Rampado,30,9.0,606,20.2,104,262,0.397,5,35,0.143,53,75,0.707,266,8.9,33,128,161,5.4,76,22,66,16,26
33,Val McQuade,30,22.0,637,21.2,89,214,0.416,46,113,0.407,30,39,0.769,254,8.5,41,46,87,2.9,46,36,47,27,7
12,Taylor McKay,27,9.0,574,21.3,63,154,0.409,0,1,0.0,35,60,0.583,161,6.0,29,61,90,3.3,38,45,52,39,1
10,Kelly Van Leeuwen,30,30.0,965,32.2,50,139,0.36,21,69,0.304,34,49,0.694,155,5.2,13,75,88,2.9,40,134,46,20,3
24,Sylvia Maxwell,29,0.0,344,11.9,35,85,0.412,0,7,0.0,37,49,0.755,107,3.7,20,37,57,2.0,53,31,52,16,0
23,Gabby Baldasare,27,23.0,514,19.0,38,87,0.437,0,0,0.0,22,40,0.55,98,3.6,37,85,122,4.5,54,17,27,12,23
42,Sam Lapszynski,25,0.0,315,12.6,27,61,0.443,0,0,0.0,19,34,0.559,73,2.9,27,38,65,2.6,66,13,39,12,14
30,Donisha Watson,18,2.0,112,6.2,10,31,0.323,0,0,0.0,5,12,0.417,25,1.4,12,25,37,2.1,15,1,14,3,11
04,Tiffany Corselli,30,0.0,232,7.7,15,51,0.294,8,28,0.286,0,2,0.0,38,1.3,2,18,20,0.7,27,19,20,4,0
15,Emily Granruth,9,0.0,23,2.6,2,9,0.222,0,3,0.0,2,4,0.5,6,0.7,0,5,5,0.6,3,3,2,1,0
11,Vanessa Neal,10,0.0,72,7.2,2,13,0.154,1,7,0.143,0,0,0.0,5,0.5,1,9,10,1.0,16,4,10,2,0
