Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,33,,6675,202.3,829,2006,0.413,197,622,0.317,372,512,0.727,2227,67.48,414,873,1287,39.0,532,444,516,269,122
,Opponents,33,,6625,200.8,726,1954,0.372,175,571,0.306,362,520,0.696,1989,60.27,388,790,1178,35.7,558,346,547,261,102
