Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Mackenzie DeWees,32,32.0,980,30.6,166,374,0.444,11,37,0.297,100,141,0.709,443,13.8,94,141,235,7.3,57,98,67,106,5
30,Mikala Morris,33,33.0,974,29.5,169,387,0.437,4,23,0.174,44,61,0.721,386,11.7,102,213,315,9.5,80,57,103,30,53
12,Rose Caverly,33,33.0,1072,32.5,96,272,0.353,44,123,0.358,55,69,0.797,291,8.8,18,90,108,3.3,63,126,67,32,5
15,Cur'Tiera Haywood,27,15.0,569,21.1,73,150,0.487,24,68,0.353,49,64,0.766,219,8.1,25,77,102,3.8,50,20,42,16,20
24,Amani Free,33,18.0,732,22.2,94,237,0.397,27,97,0.278,35,53,0.66,250,7.6,45,75,120,3.6,56,42,41,22,11
23,Sajada Bonner,33,22.0,787,23.8,69,176,0.392,41,119,0.345,29,38,0.763,208,6.3,21,70,91,2.8,60,21,44,26,11
21,Jackie Grisdale,27,1.0,438,16.2,45,111,0.405,21,59,0.356,15,17,0.882,126,4.7,13,30,43,1.6,35,15,16,9,0
44,Makenzie Helms,32,11.0,483,15.1,48,125,0.384,7,29,0.241,14,22,0.636,117,3.7,4,46,50,1.6,47,42,68,18,1
00,Tiera White,18,0.0,122,6.8,22,42,0.524,0,0,0.0,7,16,0.438,51,2.8,17,14,31,1.7,16,2,10,5,6
04,Grace LaBarge,24,0.0,170,7.1,16,47,0.34,6,27,0.222,13,18,0.722,51,2.1,5,27,32,1.3,21,4,7,1,7
32,Reiven Douglas,17,0.0,81,4.8,8,22,0.364,3,7,0.429,6,8,0.75,25,1.5,1,9,10,0.6,8,8,14,3,0
03,Halee Smith,24,0.0,117,4.9,14,25,0.56,4,9,0.444,2,2,1.0,34,1.4,7,6,13,0.5,19,6,11,1,0
11,Cat Almeida,16,0.0,70,4.4,6,18,0.333,2,8,0.25,3,3,1.0,17,1.1,1,9,10,0.6,13,0,5,0,1
14,Jillian Casey,17,0.0,65,3.8,3,18,0.167,3,16,0.188,0,0,0.0,9,0.5,1,6,7,0.4,2,2,4,0,1
41,Korin Mereste,3,0.0,15,5.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,1,2,3,1.0,5,1,1,0,1
