#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
25,"Kelly, Ashlee  25 Kelly, Ashlee",2,2.0,59,29.5,16,28,0.571,0,0,0.0,14,16,0.875,46,23.0,19,20,39,19.5,4,1,5,3,2,
32,"O'neil, Lindsey  32 O'neil, Lindsey",1,0.0,16,16.0,5,10,0.5,3,6,0.5,0,0,0.0,13,13.0,5,4,9,9.0,1,0,0,0,0,
14,"Esidore, Sara  14 Esidore, Sara",2,2.0,53,26.5,11,26,0.423,3,8,0.375,0,0,0.0,25,12.5,4,5,9,4.5,1,5,1,2,0,
23,"Harris, Jackie  23 Harris, Jackie",2,0.0,45,22.5,5,8,0.625,0,0,0.0,6,10,0.6,16,8.0,7,4,11,5.5,5,0,1,2,0,
03,"Ridley, Helen  03 Ridley, Helen",2,2.0,33,16.5,7,16,0.438,1,2,0.5,0,0,0.0,15,7.5,0,5,5,2.5,3,1,6,2,0,
01,"Fitzpatrick, Kim  01 Fitzpatrick, Kim",2,2.0,64,32.0,3,7,0.429,0,0,0.0,7,9,0.778,13,6.5,0,3,3,1.5,2,11,9,7,0,
05,"Keilty, Katie  05 Keilty, Katie",2,2.0,45,22.5,3,12,0.25,2,5,0.4,2,4,0.5,10,5.0,1,6,7,3.5,5,1,4,0,0,
45,"Smith, Shrita  45 Smith, Shrita",2,0.0,36,18.0,2,9,0.222,0,2,0.0,3,4,0.75,7,3.5,2,2,4,2.0,5,3,2,2,0,
04,"Pressley, Krystal  04 Pressley, Krystal",2,0.0,17,8.5,1,9,0.111,0,4,0.0,3,5,0.6,5,2.5,2,2,4,2.0,2,0,1,1,0,
22,"Smith, Megan  22 Smith, Megan",2,0.0,15,7.5,2,3,0.667,0,0,0.0,0,0,0.0,4,2.0,2,0,2,1.0,0,1,0,0,0,
13,"Harrington, Jamie  13 Harrington, Jamie",1,0.0,2,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,1,
44,"Mccaig, Tara  44 Mccaig, Tara",1,0.0,3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,
12,"Perrin-carpenter, K  12 Perrin-carpenter, K",2,0.0,13,6.5,0,3,0.0,0,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,2,4,3,1,0,
TM,Team  TM Team,2,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,3,5,8,4.0,0,0,1,0,0,
,Total,2,,401,200.5,55,132,0.417,9,29,0.31,35,48,0.729,154,77.0,45,56,101,50.5,30,27,33,20,3,
,Opponents,2,,400,200.0,47,133,0.353,14,50,0.28,21,35,0.6,129,64.5,36,40,76,38.0,36,28,34,16,4,
