Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
04,Jai Moore,31,31.0,988,31.9,191,518,0.369,52,170,0.306,107,143,0.748,541,17.5,38,75,113,3.6,64,69,127,44,7
21,Maggie McIntyre,31,31.0,1004,32.4,108,304,0.355,79,215,0.367,27,39,0.692,322,10.4,15,51,66,2.1,43,95,76,40,0
12,Emerald Ekpiteta,31,29.0,809,26.1,84,173,0.486,0,1,0.0,51,85,0.6,219,7.1,92,128,220,7.1,63,27,58,45,2
15,Adila Gathers,30,25.0,829,27.6,84,199,0.422,0,2,0.0,41,74,0.554,209,7.0,43,132,175,5.8,89,44,77,33,15
11,Kharysma Bryant,31,17.0,651,21.0,64,184,0.348,16,53,0.302,37,57,0.649,181,5.8,47,67,114,3.7,66,43,58,30,1
33,Dagny Davidsdottir,31,7.0,455,14.7,50,118,0.424,5,16,0.313,12,19,0.632,117,3.8,33,74,107,3.5,50,15,50,8,9
00,Valentina Pepic,31,0.0,278,9.0,43,97,0.443,0,0,0.0,12,17,0.706,98,3.2,19,35,54,1.7,54,5,25,9,4
01,Jordan Edwards,31,13.0,625,20.2,28,101,0.277,6,44,0.136,24,41,0.585,86,2.8,8,44,52,1.7,73,49,46,30,0
10,Maddy Yelle,15,1.0,173,11.5,14,41,0.341,0,6,0.0,7,11,0.636,35,2.3,9,7,16,1.1,17,9,22,10,0
20,Ally Haar,26,0.0,171,6.6,19,42,0.452,10,25,0.4,4,8,0.5,52,2.0,4,5,9,0.3,15,8,10,1,0
05,Claire Wanzer,7,0.0,67,9.6,4,20,0.2,1,14,0.071,4,4,1.0,13,1.9,5,3,8,1.1,4,1,6,0,0
23,Kyra Grimshaw,10,0.0,52,5.2,2,14,0.143,1,9,0.111,7,10,0.7,12,1.2,2,2,4,0.4,4,0,2,3,0
24,Morgan Baughman,20,1.0,123,6.2,5,31,0.161,2,25,0.08,2,2,1.0,14,0.7,6,14,20,1.0,11,3,7,6,1
