Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,15,,3020,201.3,351,886,0.396,118,338,0.349,150,210,0.714,970,64.67,168,382,550,36.7,267,188,259,136,27
,Opponents,15,,3031,202.1,367,894,0.411,103,337,0.306,173,238,0.727,1010,67.33,179,387,566,37.7,220,202,248,141,60
