#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
14,"Mueller-landsv, Simon  14 Mueller-landsv, Simon",3,2.0,88,29.3,15,30,0.5,2,7,0.286,6,7,0.857,38,12.7,2,7,9,3.0,5,8,2,2,0,
20,"Eaglesmith, Justus  20 Eaglesmith, Justus",1,1.0,31,31.0,5,12,0.417,2,5,0.4,0,0,0.0,12,12.0,0,2,2,2.0,0,1,1,1,0,
21,"Leatherwood, Candice  21 Leatherwood, Candice",24,24.0,774,32.3,90,233,0.386,37,104,0.356,67,91,0.736,284,11.8,16,72,88,3.7,55,84,69,26,6,View Bio
22,"Hagood, Adrianne  22 Hagood, Adrianne",19,16.0,600,31.6,68,189,0.36,31,93,0.333,48,64,0.75,215,11.3,14,25,39,2.1,45,26,37,17,2,View Bio
21,"Leatherwood, Candice  21 Leatherwood, Candice",3,2.0,74,24.7,12,22,0.545,3,10,0.3,6,8,0.75,33,11.0,3,11,14,4.7,6,2,2,2,0,View Bio
04,"Isokpehi, Andy  04 Isokpehi, Andy",1,1.0,16,16.0,5,12,0.417,1,3,0.333,0,0,0.0,11,11.0,2,4,6,6.0,5,1,1,0,0,
05,"Storck, Erin  05 Storck, Erin",24,24.0,830,34.6,90,255,0.353,36,115,0.313,45,66,0.682,261,10.9,23,86,109,4.5,59,68,56,28,25,View Bio
12,"Murphy, Allyson  12 Murphy, Allyson",1,1.0,20,20.0,5,7,0.714,0,1,0.0,0,0,0.0,10,10.0,1,3,4,4.0,1,3,1,0,0,View Bio
21,"Leatherwood, Candice  21 Leatherwood, Candice",1,0.0,15,15.0,4,6,0.667,0,1,0.0,1,2,0.5,9,9.0,1,3,4,4.0,1,0,2,2,0,View Bio
4,"Davis, Jayla  4 Davis, Jayla",5,5.0,112,22.4,17,31,0.548,2,4,0.5,5,11,0.455,41,8.2,12,15,27,5.4,17,6,5,1,4,View Bio
12,"Murphy, Allyson  12 Murphy, Allyson",5,5.0,158,31.6,16,44,0.364,6,19,0.316,3,8,0.375,41,8.2,2,17,19,3.8,12,9,10,4,0,View Bio
30,"Dorfman, Ben  30 Dorfman, Ben",1,1.0,28,28.0,2,7,0.286,2,7,0.286,2,2,1.0,8,8.0,1,2,3,3.0,3,5,2,0,1,
20,"Mcclain, Tevin  20 Mcclain, Tevin",1,1.0,29,29.0,3,9,0.333,2,6,0.333,0,0,0.0,8,8.0,0,1,1,1.0,2,0,2,1,0,
20,"Gelacio, Saint  20 Gelacio, Saint",1,0.0,15,15.0,4,5,0.8,0,0,0.0,0,0,0.0,8,8.0,2,0,2,2.0,2,2,2,1,0,
24,"Ye, Kiana  24 Ye, Kiana",3,0.0,60,20.0,9,23,0.391,4,12,0.333,2,4,0.5,24,8.0,2,11,13,4.3,5,3,5,0,0,View Bio
14,"Mueller-landsvik, Sim  14 Mueller-landsvik, Sim",2,2.0,59,29.5,6,11,0.545,0,1,0.0,1,2,0.5,13,6.5,1,1,2,1.0,2,3,2,2,0,
10,"Dabney, Olivia  10 Dabney, Olivia",14,7.0,378,27.0,24,60,0.4,16,37,0.432,22,28,0.786,86,6.1,9,45,54,3.9,28,23,15,15,8,View Bio
25,"Gustafson, Evan  25 Gustafson, Evan",1,1.0,23,23.0,2,6,0.333,0,0,0.0,2,2,1.0,6,6.0,1,5,6,6.0,5,2,4,0,0,
12,"Murphy, Allyson  12 Murphy, Allyson",1,0.0,22,22.0,1,5,0.2,1,5,0.2,3,4,0.75,6,6.0,1,0,1,1.0,0,0,0,1,0,View Bio
04,"Davis, Jayla  04 Davis, Jayla",24,7.0,472,19.7,36,88,0.409,10,30,0.333,49,75,0.653,131,5.5,22,70,92,3.8,38,21,38,27,1,View Bio
12,"Murphy, Allyson  12 Murphy, Allyson",24,17.0,632,26.3,46,121,0.38,12,54,0.222,18,33,0.545,122,5.1,8,39,47,2.0,33,45,40,23,0,View Bio
30,"Cattell, Jared  30 Cattell, Jared",1,1.0,15,15.0,1,3,0.333,1,3,0.333,2,2,1.0,5,5.0,0,1,1,1.0,0,0,1,1,0,
05,"Allen, Jordan  05 Allen, Jordan",1,0.0,18,18.0,2,3,0.667,0,0,0.0,1,1,1.0,5,5.0,1,0,1,1.0,0,2,1,0,0,
42,"Taylor, Jarid  42 Taylor, Jarid",1,0.0,12,12.0,2,4,0.5,1,1,1.0,0,0,0.0,5,5.0,0,0,0,0.0,0,1,2,0,0,
15,"McCray, Asia  15 McCray, Asia",5,3.0,103,20.6,10,25,0.4,2,11,0.182,2,4,0.5,24,4.8,3,10,13,2.6,4,2,7,0,0,View Bio
02,"Vucinich, Alec  02 Vucinich, Alec",1,1.0,36,36.0,1,4,0.25,0,2,0.0,2,3,0.667,4,4.0,1,3,4,4.0,3,6,2,1,2,
5,"Storck, Erin  5 Storck, Erin",3,0.0,29,9.7,3,5,0.6,2,4,0.5,4,4,1.0,12,4.0,2,0,2,0.7,3,1,1,0,0,View Bio
35,"Ullrich, Haakon  35 Ullrich, Haakon",5,0.0,78,15.6,7,21,0.333,0,0,0.0,6,12,0.5,20,4.0,8,10,18,3.6,14,4,10,2,2,
24,"Ye, Kiana  24 Ye, Kiana",6,0.0,51,8.5,6,15,0.4,6,14,0.429,4,4,1.0,22,3.7,0,3,3,0.5,3,0,4,1,0,View Bio
10,"Dabney, Olivia  10 Dabney, Olivia",1,0.0,9,9.0,1,1,1.0,0,0,0.0,1,3,0.333,3,3.0,1,0,1,1.0,3,0,0,1,0,View Bio
22,"Hagood, Adrianne  22 Hagood, Adrianne",1,1.0,19,19.0,0,3,0.0,0,1,0.0,2,2,1.0,2,2.0,0,0,0,0.0,3,3,1,1,0,View Bio
00,"Oyeku, Segun  00 Oyeku, Segun",1,0.0,12,12.0,0,2,0.0,0,0,0.0,2,2,1.0,2,2.0,1,1,2,2.0,2,0,0,1,0,
30,"Peterson, Ryan  30 Peterson, Ryan",1,0.0,17,17.0,1,2,0.5,0,0,0.0,0,1,0.0,2,2.0,1,1,2,2.0,3,0,0,1,2,
15,"McCray, Asia  15 McCray, Asia",1,0.0,10,10.0,1,3,0.333,0,2,0.0,0,0,0.0,2,2.0,0,0,0,0.0,0,0,0,0,0,View Bio
32,"Kangudie, Abigail  32 Kangudie, Abigail",18,1.0,174,9.7,14,30,0.467,0,0,0.0,4,12,0.333,32,1.8,19,27,46,2.6,25,7,16,2,10,View Bio
23,"Cheatham, Madison  23 Cheatham, Madison",15,2.0,128,8.5,9,12,0.75,0,0,0.0,7,15,0.467,25,1.7,6,16,22,1.5,14,1,10,0,1,View Bio
33,"Silva, Ryan  33 Silva, Ryan",3,0.0,25,8.3,2,6,0.333,0,4,0.0,1,2,0.5,5,1.7,1,3,4,1.3,3,0,0,2,0,
05,"Glider, Terrence  05 Glider, Terrence",1,0.0,10,10.0,0,2,0.0,0,0,0.0,1,2,0.5,1,1.0,0,0,0,0.0,5,2,1,1,0,
21,"Leatherwood, Candice  21 Leatherwood, Candice",1,0.0,4,4.0,0,0,0.0,0,0,0.0,1,2,0.5,1,1.0,0,0,0,0.0,1,0,0,0,0,View Bio
15,"McCray, Asia  15 McCray, Asia",5,0.0,40,8.0,1,6,0.167,0,1,0.0,0,0,0.0,2,0.4,1,3,4,0.8,7,2,0,1,0,View Bio
04,"Karim, Max  04 Karim, Max",1,1.0,16,16.0,0,7,0.0,0,4,0.0,0,0,0.0,0,0.0,0,2,2,2.0,0,0,1,0,0,
32,"Kangudie, Abigail  32 Kangudie, Abigail",1,1.0,19,19.0,0,4,0.0,0,0,0.0,0,0,0.0,0,0.0,2,1,3,3.0,1,0,1,0,0,View Bio
22,"Hagood, Adrianne  22 Hagood, Adrianne",1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,View Bio
24,"Ye, Kiana  24 Ye, Kiana",1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,View Bio
32,"Kangudie, Abigail  32 Kangudie, Abigail",5,0.0,20,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,2,2,0.4,2,0,0,0,0,View Bio
23,"Cheatham, Madison  23 Cheatham, Madison",1,0.0,4,4.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,0,0,0,0,0,View Bio
23,"Cheatham, Madison  23 Cheatham, Madison",1,0.0,7,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,4,3,0,0,0,View Bio
31,"Rigatti, John  31 Rigatti, John",1,0.0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,
11,"Siegel, Eric  11 Siegel, Eric",1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,
02,"Stubbs, Joshua  02 Stubbs, Joshua",1,0.0,9,9.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,1,0,0,0,
TM,Team  TM Team,32,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,43,64,107,3.3,0,0,10,0,0,
25,"Wagoner, Luke  25 Wagoner, Luke",1,0.0,6,6.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,2,0,0,0,
,Total,32,,6452,201.6,756,1818,0.416,228,688,0.331,434,632,0.687,2174,67.94,291,783,1074,33.6,488,412,413,190,107,
,Opponents,32,,6448,201.5,785,1870,0.42,186,594,0.313,333,474,0.703,2089,65.28,345,856,1201,37.5,624,416,471,191,111,
