Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,1,,174,174.0,19,53,0.358,8,17,0.471,9,18,0.5,55,55.0,14,23,37,37.0,11,14,17,7,3
,Opponents,1,,200,200.0,29,64,0.453,9,24,0.375,10,17,0.588,77,77.0,11,28,39,39.0,20,25,15,9,7
