Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
10,Kari Goodchild,1,1.0,36,36.0,7,14,0.5,4,6,0.667,2,2,1.0,20,20.0,4,3,7,7.0,0,2,1,0,1
31,Courtney Kaminski,1,1.0,28,28.0,5,11,0.455,1,3,0.333,2,4,0.5,13,13.0,3,3,6,6.0,2,2,0,1,0
15,Felicia Barron,1,1.0,30,30.0,3,10,0.3,3,6,0.5,0,0,0.0,9,9.0,0,2,2,2.0,3,4,8,2,1
21,Jacinda Dunbar,1,1.0,33,33.0,3,7,0.429,0,0,0.0,3,5,0.6,9,9.0,1,5,6,6.0,3,5,3,2,1
51,Jacki Mann,1,0.0,8,8.0,1,6,0.167,0,0,0.0,0,0,0.0,2,2.0,1,2,3,3.0,3,0,1,0,0
12,Lailah Pratt,1,0.0,18,18.0,0,2,0.0,0,1,0.0,1,4,0.25,1,1.0,1,2,3,3.0,0,1,1,2,0
35,Shelby Sferra,1,0.0,6,6.0,0,0,0.0,0,0,0.0,1,3,0.333,1,1.0,0,1,1,1.0,0,0,1,0,0
22,Ellen Cannon,1,0.0,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,2,0,0
11,Brittany Hill,1,0.0,12,12.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
03,Lisa Lebak,1,0.0,2,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,1,1,1.0,0,0,0,0,0
