#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
1,"Fitzpatrick, Kim  1 Fitzpatrick, Kim",1,1.0,25,25.0,5,8,0.625,2,4,0.5,2,5,0.4,14,14.0,1,1,2,2.0,1,2,0,1,0,
4,"Pressley, Krystal  4 Pressley, Krystal",1,1.0,18,18.0,4,12,0.333,0,3,0.0,3,3,1.0,11,11.0,3,1,4,4.0,1,0,1,0,0,
21,"Lee, Monique  21 Lee, Monique",1,1.0,14,14.0,3,6,0.5,0,0,0.0,1,1,1.0,7,7.0,2,2,4,4.0,3,0,2,2,1,
3,"Ridley, Helen  3 Ridley, Helen",1,1.0,25,25.0,3,10,0.3,0,0,0.0,0,0,0.0,6,6.0,0,2,2,2.0,2,1,0,0,0,
34,"Steele, Charmaine  34 Steele, Charmaine",1,0.0,15,15.0,1,3,0.333,0,0,0.0,4,4,1.0,6,6.0,1,1,2,2.0,1,0,1,0,0,
55,"Pervan, Hannalee  55 Pervan, Hannalee",1,1.0,17,17.0,2,3,0.667,0,0,0.0,0,0,0.0,4,4.0,0,2,2,2.0,0,2,1,0,1,
45,"Smith, Shrita  45 Smith, Shrita",1,0.0,9,9.0,2,3,0.667,0,0,0.0,0,0,0.0,4,4.0,0,1,1,1.0,0,2,3,0,0,
14,"Anderson, Amber  14 Anderson, Amber",1,0.0,9,9.0,0,2,0.0,0,0,0.0,2,2,1.0,2,2.0,2,0,2,2.0,0,0,2,1,0,
15,"Duperron, Nicole  15 Duperron, Nicole",1,0.0,22,22.0,1,3,0.333,0,0,0.0,0,0,0.0,2,2.0,0,2,2,2.0,3,1,1,0,0,
13,"Harrington, Jamie  13 Harrington, Jamie",1,0.0,10,10.0,1,3,0.333,0,0,0.0,0,0,0.0,2,2.0,1,1,2,2.0,0,0,1,0,0,
44,"Angiollo, Amy  44 Angiollo, Amy",1,0.0,4,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1,0,
23,"Harris, Jackie  23 Harris, Jackie",1,0.0,3,3.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,
2,"Kyritsis, Sofia  2 Kyritsis, Sofia",1,0.0,7,7.0,0,3,0.0,0,2,0.0,0,0,0.0,0,0.0,1,2,3,3.0,2,0,1,0,0,
32,"O'neil, Lindsey  32 O'neil, Lindsey",1,0.0,6,6.0,0,1,0.0,0,0,0.0,0,2,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,
12,"Perrin-carpenter, Ka  12 Perrin-carpenter, Ka",1,0.0,16,16.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0.0,0,1,1,1.0,1,0,2,3,0,
TM,Team  TM Team,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,3,2,5,5.0,0,0,0,0,0,
,Total,1,,200,200.0,22,60,0.367,2,11,0.182,12,17,0.706,58,58.0,14,18,32,32.0,14,8,15,8,2,
,Opponents,1,,200,200.0,35,58,0.603,14,25,0.56,10,12,0.833,94,94.0,7,28,35,35.0,15,29,12,11,4,
