Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6025,200.8,775,1850,0.419,210,656,0.32,293,422,0.694,2053,68.43,372,713,1085,36.2,519,400,514,334,90
,Opponents,30,,6025,200.8,694,1760,0.394,188,592,0.318,342,499,0.685,1918,63.93,397,739,1136,37.9,492,396,618,248,75
