Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,2,,400,200.0,52,133,0.391,9,28,0.321,17,24,0.708,130,65.0,34,39,73,36.5,38,35,35,19,8
,Opponents,2,,400,200.0,52,118,0.441,10,31,0.323,28,42,0.667,142,71.0,36,47,83,41.5,28,27,41,16,11
