Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
20,Teresa Corchado,1,1.0,28,28.0,10,14,0.714,3,4,0.75,0,0,0.0,23,23.0,3,4,7,7.0,0,3,2,2,0
04,Jynae Judson,1,0.0,29,29.0,6,14,0.429,1,4,0.25,2,2,1.0,15,15.0,3,3,6,6.0,4,3,3,3,0
30,Gabriell Washington,1,1.0,24,24.0,3,8,0.375,1,1,1.0,3,3,1.0,10,10.0,0,4,4,4.0,2,0,3,2,0
12,Josefine Von Uthmann,1,0.0,15,15.0,2,6,0.333,1,4,0.25,5,5,1.0,10,10.0,2,2,4,4.0,0,2,1,1,2
22,Jesika Holmes,1,1.0,25,25.0,4,8,0.5,0,0,0.0,1,1,1.0,9,9.0,4,0,4,4.0,3,1,2,1,0
03,Aziza May,1,1.0,34,34.0,3,14,0.214,1,3,0.333,0,0,0.0,7,7.0,1,3,4,4.0,4,3,6,1,0
3,Aziza May,1,1.0,19,19.0,2,7,0.286,1,1,1.0,1,2,0.5,6,6.0,2,0,2,2.0,3,1,0,1,0
1,Adenike Oyesile,1,1.0,17,17.0,3,3,1.0,0,0,0.0,0,0,0.0,6,6.0,1,2,3,3.0,3,5,4,3,0
21,Katrina Felder,1,0.0,11,11.0,3,8,0.375,0,0,0.0,0,1,0.0,6,6.0,4,2,6,6.0,2,0,1,0,0
15,Lauren Morris,1,0.0,15,15.0,3,6,0.5,0,0,0.0,0,0,0.0,6,6.0,1,3,4,4.0,2,3,1,1,1
5,Antonia Smith,1,0.0,23,23.0,3,8,0.375,0,3,0.0,0,0,0.0,6,6.0,0,1,1,1.0,1,5,1,1,0
32,Alexis Campbell,1,0.0,21,21.0,2,7,0.286,0,0,0.0,1,2,0.5,5,5.0,4,0,4,4.0,3,3,1,0,0
45,Elise Lorenz,1,0.0,6,6.0,2,2,1.0,0,0,0.0,0,0,0.0,4,4.0,0,1,1,1.0,1,0,0,0,1
10,Aminah Davis,1,1.0,27,27.0,1,7,0.143,0,0,0.0,1,2,0.5,3,3.0,2,1,3,3.0,2,4,2,2,0
24,Khadijah Young,1,0.0,10,10.0,1,4,0.25,1,4,0.25,0,0,0.0,3,3.0,0,0,0,0.0,1,1,0,0,1
42,Enjoli Bland,1,1.0,20,20.0,1,2,0.5,0,0,0.0,0,2,0.0,2,2.0,1,2,3,3.0,1,0,0,1,2
33,Quiana Porter,1,1.0,11,11.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,0,2,2,2.0,0,0,1,0,0
23,Kristal Edwards,1,0.0,9,9.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,0,1,1,1.0,2,0,1,0,1
21,Katrina Felder,1,0.0,12,12.0,0,1,0.0,0,0,0.0,2,2,1.0,2,2.0,2,2,4,4.0,0,0,1,0,0
12,Josefine Von Uthmann,1,0.0,17,17.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,1,0,1,1.0,0,0,3,0,0
01,Adenike Oyesile,1,0.0,5,5.0,0,1,0.0,0,0,0.0,1,2,0.5,1,1.0,1,1,2,2.0,1,0,0,0,0
15,Lauren Morris,1,1.0,7,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,2,0,0,0,0
13,Lovisa Hagberg,1,0.0,3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1,0,1,1.0,0,0,0,0,0
11,Teresa Manigrasso,1,0.0,9,9.0,0,5,0.0,0,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,0,0
05,Antonia Smith,1,0.0,3,3.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
