Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,34,,6853,201.6,820,1926,0.426,209,644,0.325,460,613,0.75,2309,67.91,361,915,1276,37.5,473,485,484,194,111
,Opponents,34,,6854,201.6,754,2034,0.371,211,694,0.304,376,525,0.716,2095,61.62,415,811,1226,36.1,603,397,466,271,66
