Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6050,201.7,820,1908,0.43,254,712,0.357,295,423,0.697,2189,72.97,304,868,1172,39.1,426,528,495,289,142
,Opponents,30,,6050,201.7,758,2013,0.377,156,518,0.301,262,391,0.67,1934,64.47,439,836,1275,42.5,459,496,533,224,91
