Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6250,201.6,647,1784,0.363,178,620,0.287,365,512,0.713,1837,59.26,428,770,1198,38.6,597,343,556,242,82
,Opponents,31,,6250,201.6,674,1755,0.384,198,634,0.312,393,562,0.699,1939,62.55,359,754,1113,35.9,567,370,509,266,127
