Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,29,,5800,200.0,598,1502,0.398,94,375,0.251,334,478,0.699,1624,56.0,258,706,964,33.2,531,355,581,226,84
,Opponents,29,,5800,200.0,671,1670,0.402,184,597,0.308,363,520,0.698,1889,65.14,341,684,1025,35.3,487,396,492,270,65
