Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Sydney Henderson,31,31.0,1141,36.8,153,383,0.399,38,121,0.314,62,81,0.765,406,13.1,45,142,187,6.0,72,81,107,56,4
24,Jacqueline Brewer,31,26.0,754,24.3,110,254,0.433,56,127,0.441,33,46,0.717,309,10.0,30,64,94,3.0,22,36,42,32,8
33,Tara Lonergan,28,16.0,669,23.9,97,175,0.554,1,4,0.25,23,28,0.821,218,7.8,26,69,95,3.4,73,19,33,22,25
32,Jessie Kaufman,23,16.0,556,24.2,63,177,0.356,31,94,0.33,8,11,0.727,165,7.2,19,56,75,3.3,44,18,24,14,20
20,Kayla Grossett,31,4.0,661,21.3,73,204,0.358,6,43,0.14,46,58,0.793,198,6.4,38,67,105,3.4,70,37,66,28,5
10,Selina Mann,31,30.0,992,32.0,57,162,0.352,15,45,0.333,62,74,0.838,191,6.2,38,88,126,4.1,88,121,86,81,6
45,Rachel Mathews,31,28.0,643,20.7,53,131,0.405,0,0,0.0,45,62,0.726,151,4.9,39,82,121,3.9,64,23,59,13,20
14,Ashley Christie,22,0.0,445,20.2,28,104,0.269,16,66,0.242,18,30,0.6,90,4.1,14,38,52,2.4,33,49,38,16,2
42,Jenn Carney,24,3.0,189,7.9,17,44,0.386,7,21,0.333,17,21,0.81,58,2.4,9,10,19,0.8,10,7,20,8,0
04,Jayla Leftwich,1,0.0,1,1.0,1,1,1.0,0,0,0.0,0,1,0.0,2,2.0,0,0,0,0.0,0,0,0,0,0
21,Jody Chickey,23,1.0,160,7.0,6,20,0.3,0,4,0.0,6,11,0.545,18,0.8,2,14,16,0.7,14,20,27,3,1
03,Melanie Mocniak,17,0.0,89,5.2,3,20,0.15,2,7,0.286,1,2,0.5,9,0.5,3,5,8,0.5,18,2,7,3,3
