Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6300,203.2,661,1675,0.395,172,532,0.323,321,425,0.755,1815,58.55,330,697,1027,33.1,508,413,532,276,94
,Opponents,31,,6301,203.3,689,1778,0.388,134,412,0.325,381,520,0.733,1893,61.06,469,724,1193,38.5,451,395,539,236,98
