Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6075,202.5,590,1532,0.385,175,497,0.352,360,488,0.738,1715,57.17,283,674,957,31.9,515,320,557,202,62
,Opponents,30,,6081,202.7,717,1697,0.423,174,511,0.341,381,520,0.733,1989,66.3,387,718,1105,36.8,544,421,482,262,95
