Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
03,Erin Kerner,2,2.0,70,35.0,14,35,0.4,2,12,0.167,13,14,0.929,43,21.5,4,6,10,5.0,7,6,4,2,0
23,Mandy Pennewell,2,2.0,70,35.0,14,30,0.467,5,13,0.385,1,2,0.5,34,17.0,6,13,19,9.5,1,4,6,4,0
10,Brianna Rooney,2,2.0,61,30.5,10,15,0.667,3,5,0.6,2,4,0.5,25,12.5,5,8,13,6.5,7,7,5,6,0
33,Kathleen Neyens,2,2.0,60,30.0,5,16,0.313,1,2,0.5,5,5,1.0,16,8.0,2,4,6,3.0,5,6,4,6,0
15,Felicia Barron,1,0.0,17,17.0,4,9,0.444,0,4,0.0,0,1,0.0,8,8.0,0,1,1,1.0,2,0,2,2,0
51,Jacki Mann,2,0.0,35,17.5,3,6,0.5,0,0,0.0,1,3,0.333,7,3.5,0,4,4,2.0,6,1,3,2,0
22,Krystal Lazos,2,1.0,25,12.5,1,4,0.25,0,0,0.0,4,6,0.667,6,3.0,0,5,5,2.5,4,0,3,0,0
21,Jacinda Dunbar,2,1.0,27,13.5,2,7,0.286,0,0,0.0,0,0,0.0,4,2.0,2,4,6,3.0,4,0,1,0,1
12,Lailah Pratt,2,0.0,23,11.5,1,1,1.0,0,0,0.0,0,0,0.0,2,1.0,2,6,8,4.0,2,1,4,0,0
24,Ashley Adams,1,0.0,4,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,0,1,2,0,0
32,Sarah McGowan,1,0.0,7,7.0,0,2,0.0,0,2,0.0,0,0,0.0,0,0.0,0,2,2,2.0,1,0,2,0,0
