Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
14,Gal Raviv,33,33.0,1196,36.2,232,518,0.448,41,132,0.311,86,115,0.748,591,17.9,15,165,180,5.5,74,141,113,45,0
23,Anna Foley,33,33.0,811,24.6,144,312,0.462,5,17,0.294,67,94,0.713,360,10.9,57,120,177,5.4,79,115,64,46,36
21,Jackie Grisdale,33,33.0,1200,36.4,114,272,0.419,75,187,0.401,55,68,0.809,358,10.8,32,86,118,3.6,61,40,22,37,5
15,Karson Martin,33,32.0,1019,30.9,122,296,0.412,39,128,0.305,39,49,0.796,322,9.8,26,76,102,3.1,49,56,44,35,1
12,Ella O'Donnell,33,5.0,581,17.6,79,169,0.467,0,0,0.0,43,61,0.705,201,6.1,63,84,147,4.5,84,18,44,21,5
04,Grace LaBarge,29,11.0,515,17.8,57,125,0.456,16,51,0.314,32,43,0.744,162,5.6,29,69,98,3.4,59,26,22,19,2
07,Caranda Perea,33,17.0,638,19.3,59,122,0.484,16,42,0.381,12,20,0.6,146,4.4,20,75,95,2.9,36,23,39,14,13
05,Paige Girardi,32,1.0,365,11.4,15,44,0.341,10,31,0.323,11,14,0.786,51,1.6,6,17,23,0.7,16,17,14,9,1
24,Ava Sollenne,27,0.0,169,6.3,9,30,0.3,8,24,0.333,0,0,0.0,26,1.0,7,8,15,0.6,7,2,6,1,0
13,Emma Lizotte,6,0.0,16,2.7,1,3,0.333,0,0,0.0,1,4,0.25,3,0.5,0,2,2,0.3,2,0,1,0,2
11,Bri Bowen,24,0.0,103,4.3,1,8,0.125,1,4,0.25,5,6,0.833,8,0.3,4,22,26,1.1,10,4,6,4,0
10,Maria Kealy,9,0.0,27,3.0,1,4,0.25,0,0,0.0,0,0,0.0,2,0.2,1,2,3,0.3,3,0,4,1,1
02,Gracie Gopalan,5,0.0,10,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,0.2,0,2,2,0,1
