Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6075,202.5,760,1810,0.42,239,696,0.343,312,408,0.765,2071,69.03,361,768,1129,37.6,499,451,434,242,118
,Opponents,30,,6075,202.5,745,1824,0.408,179,558,0.321,319,464,0.688,1988,66.27,395,731,1126,37.5,432,487,435,196,86
