Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6050,201.7,674,1671,0.403,200,565,0.354,286,392,0.73,1834,61.13,279,788,1067,35.6,500,444,497,160,88
,Opponents,30,,6050,201.7,674,1785,0.378,196,630,0.311,332,501,0.663,1876,62.53,384,761,1145,38.2,499,384,431,223,86
