Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6275,202.4,649,1752,0.37,126,412,0.306,354,493,0.718,1778,57.35,402,752,1154,37.2,508,414,548,230,102
,Opponents,31,,6275,202.4,634,1722,0.368,146,471,0.31,456,620,0.735,1870,60.32,404,766,1170,37.7,490,356,521,289,84
