Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6250,201.6,618,1598,0.387,172,556,0.309,295,426,0.692,1703,54.94,250,746,996,32.1,470,382,554,199,97
,Opponents,31,,6250,201.6,743,1876,0.396,193,669,0.288,325,464,0.7,2004,64.65,409,762,1171,37.8,464,432,420,275,96
