Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
15,Talah Hughes,28,21.0,779,27.8,95,234,0.406,7,32,0.219,58,87,0.667,255,9.1,47,97,144,5.1,46,46,67,35,23
20,Zoe Pero,29,15.0,719,24.8,104,257,0.405,2,12,0.167,50,59,0.847,260,9.0,54,112,166,5.7,88,30,87,27,23
23,Alyssa Velles,30,30.0,743,24.8,73,213,0.343,56,161,0.348,18,21,0.857,220,7.3,13,75,88,2.9,29,20,30,23,6
42,Sajanna Bethea,28,16.0,638,22.8,74,213,0.347,3,11,0.273,54,86,0.628,205,7.3,86,80,166,5.9,81,36,71,30,9
01,D'Aviyon Magazine,29,17.0,605,20.9,42,179,0.235,22,93,0.237,24,28,0.857,130,4.5,5,27,32,1.1,38,57,86,22,1
11,Haley Dalonzo,28,0.0,329,11.8,34,100,0.34,11,34,0.324,14,22,0.636,93,3.3,14,38,52,1.9,38,16,35,11,0
24,Dajiah Martin,30,28.0,557,18.6,35,109,0.321,0,0,0.0,19,43,0.442,89,3.0,45,73,118,3.9,63,16,41,5,15
10,Sammy Lochner,30,13.0,649,21.6,35,98,0.357,9,39,0.231,12,23,0.522,91,3.0,3,26,29,1.0,50,72,93,16,4
25,Brianna Tarabocchia,30,9.0,461,15.4,25,80,0.313,15,60,0.25,25,32,0.781,90,3.0,16,43,59,2.0,48,24,38,21,6
33,Ashlie Howell,19,0.0,155,8.2,16,51,0.314,2,6,0.333,9,15,0.6,43,2.3,15,23,38,2.0,4,8,8,1,5
21,Samantha Meier,29,1.0,248,8.6,21,49,0.429,0,0,0.0,2,2,1.0,44,1.5,14,43,57,2.0,31,10,14,10,16
03,Precious Featherson,20,0.0,106,5.3,8,22,0.364,1,5,0.2,13,26,0.5,30,1.5,5,10,15,0.8,16,5,12,1,1
00,Breana Spencer,3,0.0,21,7.0,2,3,0.667,0,0,0.0,0,0,0.0,4,1.3,2,1,3,1.0,6,0,1,2,0
02,Anna Maguire,11,0.0,58,5.3,4,25,0.16,1,12,0.083,0,0,0.0,9,0.8,2,2,4,0.4,7,5,10,2,1
21,Samantha Meier,1,0.0,7,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,2,2,2.0,3,0,0,0,0
