Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6075,202.5,568,1634,0.348,129,465,0.277,298,444,0.671,1563,52.1,389,717,1106,36.9,548,345,608,206,110
,Opponents,30,,6075,202.5,713,1776,0.401,174,533,0.326,402,583,0.69,2002,66.73,422,722,1144,38.1,491,380,457,344,96
