Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,33,,6600,200.0,752,1974,0.381,170,636,0.267,382,579,0.66,2056,62.3,415,814,1229,37.2,609,345,511,313,105
,Opponents,33,,6600,200.0,700,1797,0.39,184,596,0.309,373,571,0.653,1957,59.3,346,892,1238,37.5,574,399,627,215,100
