Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Victoria Rampado,31,31.0,1091,35.2,230,512,0.449,28,96,0.292,147,184,0.799,635,20.5,80,226,306,9.9,73,35,98,26,10
44,Kaylee Stroemple,31,31.0,920,29.7,132,300,0.44,10,22,0.455,72,97,0.742,346,11.2,79,95,174,5.6,84,69,52,49,11
04,Jai Moore,30,20.0,810,27.0,123,331,0.372,11,33,0.333,53,73,0.726,310,10.3,30,60,90,3.0,69,48,94,39,2
10,Jamie Sherburne,31,31.0,986,31.8,73,231,0.316,29,108,0.269,73,89,0.82,248,8.0,15,39,54,1.7,80,127,103,47,2
11,Kharysma Bryant,24,14.0,540,22.5,57,129,0.442,4,7,0.571,31,44,0.705,149,6.2,26,50,76,3.2,52,35,52,36,0
21,Maggie McIntyre,29,28.0,890,30.7,57,141,0.404,43,107,0.402,11,13,0.846,168,5.8,9,76,85,2.9,41,73,36,31,0
33,Dagny Davidsdottir,8,0.0,83,10.4,11,17,0.647,0,0,0.0,4,8,0.5,26,3.3,4,20,24,3.0,6,3,3,0,6
32,Diona Johnson,6,0.0,63,10.5,3,13,0.231,2,8,0.25,6,6,1.0,14,2.3,0,4,4,0.7,4,4,8,0,1
15,Adila Gathers,30,0.0,352,11.7,21,55,0.382,0,1,0.0,14,26,0.538,56,1.9,25,43,68,2.3,54,16,25,18,7
24,Morgan Baughman,15,0.0,85,5.7,7,32,0.219,6,28,0.214,1,2,0.5,21,1.4,3,8,11,0.7,5,8,3,2,0
05,Claire Wanzer,26,0.0,267,10.3,12,50,0.24,6,27,0.222,5,5,1.0,35,1.3,10,14,24,0.9,22,11,16,15,1
12,Emerald Ekpiteta,23,0.0,163,7.1,6,14,0.429,0,1,0.0,13,17,0.765,25,1.1,19,12,31,1.3,17,3,11,12,1
