Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
06,Judith Gomez,32,32.0,1011,31.6,118,282,0.418,53,135,0.393,14,20,0.7,303,9.5,26,94,120,3.8,51,46,49,40,12
05,Ella Fajardo,32,32.0,842,26.3,108,278,0.388,40,114,0.351,40,51,0.784,296,9.3,32,50,82,2.6,43,83,82,22,1
30,Zoey Ward,31,30.0,848,27.4,99,317,0.312,28,111,0.252,43,54,0.796,269,8.7,50,123,173,5.6,100,48,64,37,10
33,Erin Leary,32,25.0,987,30.8,89,214,0.416,31,102,0.304,26,29,0.897,235,7.3,45,119,164,5.1,43,58,31,38,55
01,Chloe Vasquez,30,0.0,452,15.1,57,149,0.383,3,22,0.136,32,43,0.744,149,5.0,28,45,73,2.4,46,38,47,12,1
20,Destinee Salgado,18,8.0,257,14.3,33,79,0.418,0,3,0.0,12,19,0.632,78,4.3,20,43,63,3.5,50,9,34,10,5
14,Mya Zaccagnini,32,0.0,456,14.3,53,165,0.321,18,61,0.295,14,17,0.824,138,4.3,8,50,58,1.8,33,39,48,17,0
02,Talia DePetrillo,32,31.0,739,23.1,48,145,0.331,21,76,0.276,16,26,0.615,133,4.2,16,44,60,1.9,44,50,43,30,4
22,Emma Donnelly,14,1.0,146,10.4,18,55,0.327,5,21,0.238,9,11,0.818,50,3.6,13,12,25,1.8,21,1,10,1,1
43,Ally Carman,13,0.0,83,6.4,12,23,0.522,0,0,0.0,4,7,0.571,28,2.2,6,7,13,1.0,13,2,5,0,6
21,Amaya Evans,17,1.0,132,7.8,13,33,0.394,2,9,0.222,3,8,0.375,31,1.8,5,5,10,0.6,13,6,18,9,1
04,Ale Civera,27,0.0,326,12.1,16,67,0.239,9,38,0.237,5,10,0.5,46,1.7,11,41,52,1.9,36,13,21,13,3
10,Adrianna Gonzalez,15,0.0,96,6.4,7,28,0.25,1,10,0.1,5,6,0.833,20,1.3,3,8,11,0.7,19,3,7,5,1
11,Taliya Heron,5,0.0,17,3.4,1,4,0.25,0,0,0.0,0,0,0.0,2,0.4,2,1,3,0.6,4,1,0,1,0
03,Nevaeh Stone,5,0.0,8,1.6,1,3,0.333,0,2,0.0,0,0,0.0,2,0.4,0,0,0,0.0,1,0,2,0,0
