Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,1,,200,200.0,24,67,0.358,3,18,0.167,11,20,0.55,62,62.0,14,31,45,45.0,18,3,12,7,6
,Opponents,1,,200,200.0,26,69,0.377,2,13,0.154,13,18,0.722,67,67.0,16,34,50,50.0,17,12,14,5,7
