Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,28,,5600,200.0,580,1664,0.349,128,466,0.275,311,468,0.665,1599,57.11,327,504,831,29.7,580,265,660,342,61
,Opponents,28,,5600,200.0,775,1587,0.488,173,468,0.37,454,585,0.776,2177,77.75,349,825,1174,41.9,517,531,688,341,95
