Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,32,,6450,201.6,805,1967,0.409,199,637,0.312,365,522,0.699,2174,67.94,445,835,1280,40.0,580,440,584,300,86
,Opponents,32,,6450,201.6,730,1893,0.386,190,625,0.304,392,547,0.717,2042,63.81,371,765,1136,35.5,504,383,572,266,79
