#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
31,"Turco, Gabby  31 Turco, Gabby",28,27.0,954,34.1,140,346,0.405,37,138,0.268,73,82,0.89,390,13.9,20,78,98,3.5,37,50,73,20,5,View Bio
02,"Collins, Camryn  02 Collins, Camryn",28,27.0,812,29.0,89,247,0.36,23,74,0.311,48,72,0.667,249,8.9,17,73,90,3.2,81,43,90,37,7,View Bio
17,"Bartholomew, Winner  17 Bartholomew, Winner",28,20.0,497,17.8,87,164,0.53,2,5,0.4,57,81,0.704,233,8.3,49,58,107,3.8,72,21,69,16,6,View Bio
13,"Cos-Morales, Mariona  13 Cos-Morales, Mariona",29,29.0,799,27.6,76,179,0.425,0,5,0.0,38,65,0.585,190,6.6,34,86,120,4.1,72,50,65,43,24,View Bio
09,"Tahata, Emilee  09 Tahata, Emilee",27,8.0,480,17.8,60,148,0.405,4,22,0.182,23,32,0.719,147,5.4,18,66,84,3.1,66,31,47,21,15,View Bio
01,"McIver, Aliya  01 McIver, Aliya",28,20.0,664,23.7,36,106,0.34,5,27,0.185,29,42,0.69,106,3.8,25,90,115,4.1,51,91,84,34,4,View Bio
44,"Deveney, Kaylan  44 Deveney, Kaylan",22,0.0,208,9.5,26,58,0.448,5,20,0.25,5,8,0.625,62,2.8,4,39,43,2.0,33,6,22,6,5,View Bio
23,"Chavez, Jocelyn  23 Chavez, Jocelyn",27,0.0,288,10.7,21,69,0.304,14,46,0.304,17,24,0.708,73,2.7,4,25,29,1.1,27,13,25,5,2,View Bio
00,"Redmond, Sanaa  00 Redmond, Sanaa",22,11.0,492,22.4,16,57,0.281,1,6,0.167,16,29,0.552,49,2.2,13,44,57,2.6,28,30,31,24,2,View Bio
11,"Roach, Emmy  11 Roach, Emmy",28,1.0,315,11.3,22,47,0.468,0,0,0.0,16,25,0.64,60,2.1,16,41,57,2.0,34,10,29,10,8,View Bio
03,"Blake, Jamia  03 Blake, Jamia",20,2.0,154,7.7,14,31,0.452,0,2,0.0,10,14,0.714,38,1.9,10,20,30,1.5,15,5,13,5,0,View Bio
12,"Blunt, Taylor  12 Blunt, Taylor",7,0.0,47,6.7,4,23,0.174,2,18,0.111,0,0,0.0,10,1.4,0,2,2,0.3,5,2,1,2,1,View Bio
10,"Lopez, Amany  10 Lopez, Amany",17,0.0,84,4.9,7,27,0.259,1,12,0.083,2,4,0.5,17,1.0,3,9,12,0.7,10,3,6,3,5,View Bio
14,"Richardson, Sam  14 Richardson, Sam",3,0.0,6,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,View Bio
TM,Team  TM Team,29,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,45,75,120,4.1,0,0,26,0,0,
,Total,29,,5800,200.0,598,1502,0.398,94,375,0.251,334,478,0.699,1624,56.0,258,706,964,33.2,531,355,581,226,84,
,Opponents,29,,5800,200.0,671,1670,0.402,184,597,0.308,363,520,0.698,1889,65.14,341,684,1025,35.3,487,396,492,270,65,
