Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Adrianne Hagood,18,18.0,579,32.2,77,202,0.381,34,101,0.337,57,76,0.75,245,13.6,15,14,29,1.6,46,14,42,13,2
03,Nikki Johnson,18,18.0,562,31.2,66,176,0.375,25,87,0.287,37,53,0.698,194,10.8,15,69,84,4.7,47,67,53,17,2
34,Kelsey Wood,17,4.0,330,19.4,61,121,0.504,1,5,0.2,25,35,0.714,148,8.7,51,68,119,7.0,39,4,24,6,6
04,Jayla Davis,18,18.0,438,24.3,46,133,0.346,7,30,0.233,56,68,0.824,155,8.6,16,65,81,4.5,40,23,39,22,3
02,Sonia Smith,14,0.0,321,22.9,38,117,0.325,3,26,0.115,28,36,0.778,107,7.6,13,30,43,3.1,24,32,44,11,3
32,Abigail Kangudie,2,2.0,39,19.5,7,9,0.778,0,0,0.0,1,2,0.5,15,7.5,2,3,5,2.5,4,1,3,1,3
13,Carly Stroemel,12,10.0,237,19.8,34,68,0.5,0,0,0.0,10,13,0.769,78,6.5,20,38,58,4.8,26,2,18,7,10
10,Olivia Dabney,15,12.0,451,30.1,15,57,0.263,8,26,0.308,12,14,0.857,50,3.3,9,59,68,4.5,26,22,15,16,24
01,Tiffany Hammond,18,0.0,320,17.8,22,72,0.306,14,42,0.333,1,2,0.5,59,3.3,9,24,33,1.8,14,10,20,14,2
15,Asia McCray,11,6.0,176,16.0,13,41,0.317,1,7,0.143,6,12,0.5,33,3.0,14,19,33,3.0,22,3,20,7,3
00,Marie-Laeticia Ziba,11,2.0,156,14.2,13,39,0.333,4,15,0.267,2,7,0.286,32,2.9,3,12,15,1.4,16,4,12,4,3
12,Maya Klein,4,0.0,12,3.0,2,5,0.4,2,5,0.4,0,0,0.0,6,1.5,0,3,3,0.8,0,0,2,1,1
05,Wil'Lisha Jackson,6,0.0,23,3.8,0,5,0.0,0,2,0.0,2,2,1.0,2,0.3,1,2,3,0.5,2,3,4,1,0
33,Savannah Marshall,3,0.0,6,2.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
