#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
04,"Hoohuli, Kayla  04 Hoohuli, Kayla",30,30.0,1005,33.5,109,292,0.373,48,148,0.324,57,81,0.704,323,10.8,17,78,95,3.2,49,49,50,33,6,View Bio
25,"Ruttle, Jamie  25 Ruttle, Jamie",30,30.0,714,23.8,112,245,0.457,11,54,0.204,63,81,0.778,298,9.9,37,103,140,4.7,72,23,36,12,18,View Bio
05,"Mills, Tiahana  05 Mills, Tiahana",30,29.0,936,31.2,74,203,0.365,16,63,0.254,62,82,0.756,226,7.5,30,92,122,4.1,66,123,108,28,6,View Bio
24,"Porter, Crystal  24 Porter, Crystal",27,10.0,533,19.7,86,207,0.415,0,0,0.0,27,42,0.643,199,7.4,34,97,131,4.9,62,41,53,12,20,View Bio
03,"Morabito, Jen  03 Morabito, Jen",28,26.0,697,24.9,60,168,0.357,40,119,0.336,33,38,0.868,193,6.9,12,47,59,2.1,32,33,37,20,0,View Bio
32,"Lennox, Jen  32 Lennox, Jen",30,0.0,372,12.4,56,120,0.467,3,8,0.375,19,51,0.373,134,4.5,21,48,69,2.3,53,12,36,6,23,View Bio
15,"D'Hont, Lauren  15 D'Hont, Lauren",28,0.0,426,15.2,44,101,0.436,23,47,0.489,10,15,0.667,121,4.3,17,44,61,2.2,22,11,37,5,2,View Bio
33,"VandeBovenkamp, Courtney  33 VandeBovenkamp, Courtney",28,19.0,493,17.6,44,89,0.494,0,6,0.0,22,38,0.579,110,3.9,35,75,110,3.9,52,42,45,16,25,View Bio
31,"Weber, Emily  31 Weber, Emily",16,0.0,191,11.9,21,66,0.318,12,42,0.286,2,3,0.667,56,3.5,5,8,13,0.8,4,8,5,2,0,View Bio
22,"Miskovic, Tamara  22 Miskovic, Tamara",25,4.0,320,12.8,18,45,0.4,0,2,0.0,3,6,0.5,39,1.6,6,45,51,2.0,37,43,42,15,1,View Bio
20,"Mungo, Jasmine  20 Mungo, Jasmine",14,1.0,124,8.9,7,34,0.206,0,0,0.0,8,14,0.571,22,1.6,16,27,43,3.1,16,5,11,3,2,View Bio
13,"Angelos, Brooke  13 Angelos, Brooke",15,1.0,171,11.4,5,19,0.263,1,2,0.5,12,18,0.667,23,1.5,8,23,31,2.1,20,20,22,3,1,View Bio
12,"Shields, Royce  12 Shields, Royce",11,0.0,31,2.8,1,2,0.5,0,0,0.0,2,2,1.0,4,0.4,0,3,3,0.3,6,1,2,0,0,View Bio
35,"Coleman, Laniere  35 Coleman, Laniere",4,0.0,12,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1,1,2,0.5,0,0,1,0,0,View Bio
TM,Team  TM Team,30,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,51,64,115,3.8,1,0,13,0,0,
,Total,30,,6025,200.8,637,1591,0.4,154,491,0.314,320,471,0.679,1748,58.27,290,755,1045,34.8,492,411,498,155,104,
,Opponents,30,,6025,200.8,676,1721,0.393,204,605,0.337,354,515,0.687,1910,63.67,372,742,1114,37.1,505,388,422,249,97,
