Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Adrianne Hagood,19,16.0,600,31.6,68,189,0.36,31,93,0.333,48,64,0.75,215,11.3,14,25,39,2.1,45,26,37,17,2
21,Candice Leatherwood,3,2.0,74,24.7,12,22,0.545,3,10,0.3,6,8,0.75,33,11.0,3,11,14,4.7,6,2,2,2,0
04,Andy Isokpehi,1,1.0,16,16.0,5,12,0.417,1,3,0.333,0,0,0.0,11,11.0,2,4,6,6.0,5,1,1,0,0
05,Erin Storck,24,24.0,830,34.6,90,255,0.353,36,115,0.313,45,66,0.682,261,10.9,23,86,109,4.5,59,68,56,28,25
12,Allyson Murphy,1,1.0,20,20.0,5,7,0.714,0,1,0.0,0,0,0.0,10,10.0,1,3,4,4.0,1,3,1,0,0
21,Candice Leatherwood,1,0.0,15,15.0,4,6,0.667,0,1,0.0,1,2,0.5,9,9.0,1,3,4,4.0,1,0,2,2,0
4,Jayla Davis,5,5.0,112,22.4,17,31,0.548,2,4,0.5,5,11,0.455,41,8.2,12,15,27,5.4,17,6,5,1,4
12,Allyson Murphy,5,5.0,158,31.6,16,44,0.364,6,19,0.316,3,8,0.375,41,8.2,2,17,19,3.8,12,9,10,4,0
30,Ben Dorfman,1,1.0,28,28.0,2,7,0.286,2,7,0.286,2,2,1.0,8,8.0,1,2,3,3.0,3,5,2,0,1
20,Tevin Mcclain,1,1.0,29,29.0,3,9,0.333,2,6,0.333,0,0,0.0,8,8.0,0,1,1,1.0,2,0,2,1,0
20,Saint Gelacio,1,0.0,15,15.0,4,5,0.8,0,0,0.0,0,0,0.0,8,8.0,2,0,2,2.0,2,2,2,1,0
24,Kiana Ye,3,0.0,60,20.0,9,23,0.391,4,12,0.333,2,4,0.5,24,8.0,2,11,13,4.3,5,3,5,0,0
14,Sim Mueller-landsvik,2,2.0,59,29.5,6,11,0.545,0,1,0.0,1,2,0.5,13,6.5,1,1,2,1.0,2,3,2,2,0
10,Olivia Dabney,14,7.0,378,27.0,24,60,0.4,16,37,0.432,22,28,0.786,86,6.1,9,45,54,3.9,28,23,15,15,8
25,Evan Gustafson,1,1.0,23,23.0,2,6,0.333,0,0,0.0,2,2,1.0,6,6.0,1,5,6,6.0,5,2,4,0,0
12,Allyson Murphy,1,0.0,22,22.0,1,5,0.2,1,5,0.2,3,4,0.75,6,6.0,1,0,1,1.0,0,0,0,1,0
04,Jayla Davis,24,7.0,472,19.7,36,88,0.409,10,30,0.333,49,75,0.653,131,5.5,22,70,92,3.8,38,21,38,27,1
12,Allyson Murphy,24,17.0,632,26.3,46,121,0.38,12,54,0.222,18,33,0.545,122,5.1,8,39,47,2.0,33,45,40,23,0
30,Jared Cattell,1,1.0,15,15.0,1,3,0.333,1,3,0.333,2,2,1.0,5,5.0,0,1,1,1.0,0,0,1,1,0
05,Jordan Allen,1,0.0,18,18.0,2,3,0.667,0,0,0.0,1,1,1.0,5,5.0,1,0,1,1.0,0,2,1,0,0
42,Jarid Taylor,1,0.0,12,12.0,2,4,0.5,1,1,1.0,0,0,0.0,5,5.0,0,0,0,0.0,0,1,2,0,0
15,Asia McCray,5,3.0,103,20.6,10,25,0.4,2,11,0.182,2,4,0.5,24,4.8,3,10,13,2.6,4,2,7,0,0
02,Alec Vucinich,1,1.0,36,36.0,1,4,0.25,0,2,0.0,2,3,0.667,4,4.0,1,3,4,4.0,3,6,2,1,2
5,Erin Storck,3,0.0,29,9.7,3,5,0.6,2,4,0.5,4,4,1.0,12,4.0,2,0,2,0.7,3,1,1,0,0
35,Haakon Ullrich,5,0.0,78,15.6,7,21,0.333,0,0,0.0,6,12,0.5,20,4.0,8,10,18,3.6,14,4,10,2,2
24,Kiana Ye,6,0.0,51,8.5,6,15,0.4,6,14,0.429,4,4,1.0,22,3.7,0,3,3,0.5,3,0,4,1,0
10,Olivia Dabney,1,0.0,9,9.0,1,1,1.0,0,0,0.0,1,3,0.333,3,3.0,1,0,1,1.0,3,0,0,1,0
22,Adrianne Hagood,1,1.0,19,19.0,0,3,0.0,0,1,0.0,2,2,1.0,2,2.0,0,0,0,0.0,3,3,1,1,0
00,Segun Oyeku,1,0.0,12,12.0,0,2,0.0,0,0,0.0,2,2,1.0,2,2.0,1,1,2,2.0,2,0,0,1,0
30,Ryan Peterson,1,0.0,17,17.0,1,2,0.5,0,0,0.0,0,1,0.0,2,2.0,1,1,2,2.0,3,0,0,1,2
15,Asia McCray,1,0.0,10,10.0,1,3,0.333,0,2,0.0,0,0,0.0,2,2.0,0,0,0,0.0,0,0,0,0,0
32,Abigail Kangudie,18,1.0,174,9.7,14,30,0.467,0,0,0.0,4,12,0.333,32,1.8,19,27,46,2.6,25,7,16,2,10
23,Madison Cheatham,15,2.0,128,8.5,9,12,0.75,0,0,0.0,7,15,0.467,25,1.7,6,16,22,1.5,14,1,10,0,1
33,Ryan Silva,3,0.0,25,8.3,2,6,0.333,0,4,0.0,1,2,0.5,5,1.7,1,3,4,1.3,3,0,0,2,0
05,Terrence Glider,1,0.0,10,10.0,0,2,0.0,0,0,0.0,1,2,0.5,1,1.0,0,0,0,0.0,5,2,1,1,0
21,Candice Leatherwood,1,0.0,4,4.0,0,0,0.0,0,0,0.0,1,2,0.5,1,1.0,0,0,0,0.0,1,0,0,0,0
15,Asia McCray,5,0.0,40,8.0,1,6,0.167,0,1,0.0,0,0,0.0,2,0.4,1,3,4,0.8,7,2,0,1,0
04,Max Karim,1,1.0,16,16.0,0,7,0.0,0,4,0.0,0,0,0.0,0,0.0,0,2,2,2.0,0,0,1,0,0
32,Abigail Kangudie,1,1.0,19,19.0,0,4,0.0,0,0,0.0,0,0,0.0,0,0.0,2,1,3,3.0,1,0,1,0,0
22,Adrianne Hagood,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
24,Kiana Ye,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
32,Abigail Kangudie,5,0.0,20,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,2,2,0.4,2,0,0,0,0
23,Madison Cheatham,1,0.0,4,4.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,0,0,0,0,0
23,Madison Cheatham,1,0.0,7,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,4,3,0,0,0
31,John Rigatti,1,0.0,2,2.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
11,Eric Siegel,1,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
02,Joshua Stubbs,1,0.0,9,9.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,1,0,0,0
25,Luke Wagoner,1,0.0,6,6.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,2,0,0,0
