Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,32,,6452,201.6,756,1818,0.416,228,688,0.331,434,632,0.687,2174,67.94,291,783,1074,33.6,488,412,413,190,107
,Opponents,32,,6448,201.5,785,1870,0.42,186,594,0.313,333,474,0.703,2089,65.28,345,856,1201,37.5,624,416,471,191,111
