#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
20,"Corchado, Teresa  20 Corchado, Teresa",1,1.0,28,28.0,10,14,0.714,3,4,0.75,0,0,0.0,23,23.0,3,4,7,7.0,0,3,2,2,0,View Bio
04,"Judson, Jynae  04 Judson, Jynae",1,0.0,29,29.0,6,14,0.429,1,4,0.25,2,2,1.0,15,15.0,3,3,6,6.0,4,3,3,3,0,View Bio
30,"Washington, Gabriell  30 Washington, Gabriell",1,1.0,24,24.0,3,8,0.375,1,1,1.0,3,3,1.0,10,10.0,0,4,4,4.0,2,0,3,2,0,
12,"Von Uthmann, Josefine  12 Von Uthmann, Josefine",1,0.0,15,15.0,2,6,0.333,1,4,0.25,5,5,1.0,10,10.0,2,2,4,4.0,0,2,1,1,2,View Bio
22,"Holmes, Jesika  22 Holmes, Jesika",1,1.0,25,25.0,4,8,0.5,0,0,0.0,1,1,1.0,9,9.0,4,0,4,4.0,3,1,2,1,0,View Bio
03,"May, Aziza  03 May, Aziza",1,1.0,34,34.0,3,14,0.214,1,3,0.333,0,0,0.0,7,7.0,1,3,4,4.0,4,3,6,1,0,View Bio
3,"May, Aziza  3 May, Aziza",1,1.0,19,19.0,2,7,0.286,1,1,1.0,1,2,0.5,6,6.0,2,0,2,2.0,3,1,0,1,0,View Bio
1,"Oyesile, Adenike  1 Oyesile, Adenike",1,1.0,17,17.0,3,3,1.0,0,0,0.0,0,0,0.0,6,6.0,1,2,3,3.0,3,5,4,3,0,View Bio
21,"Felder, Katrina  21 Felder, Katrina",1,0.0,11,11.0,3,8,0.375,0,0,0.0,0,1,0.0,6,6.0,4,2,6,6.0,2,0,1,0,0,View Bio
15,"Morris, Lauren  15 Morris, Lauren",1,0.0,15,15.0,3,6,0.5,0,0,0.0,0,0,0.0,6,6.0,1,3,4,4.0,2,3,1,1,1,View Bio
5,"Smith, Antonia  5 Smith, Antonia",1,0.0,23,23.0,3,8,0.375,0,3,0.0,0,0,0.0,6,6.0,0,1,1,1.0,1,5,1,1,0,View Bio
32,"Campbell, Alexis  32 Campbell, Alexis",1,0.0,21,21.0,2,7,0.286,0,0,0.0,1,2,0.5,5,5.0,4,0,4,4.0,3,3,1,0,0,
45,"Lorenz, Elise  45 Lorenz, Elise",1,0.0,6,6.0,2,2,1.0,0,0,0.0,0,0,0.0,4,4.0,0,1,1,1.0,1,0,0,0,1,
10,"Davis, Aminah  10 Davis, Aminah",1,1.0,27,27.0,1,7,0.143,0,0,0.0,1,2,0.5,3,3.0,2,1,3,3.0,2,4,2,2,0,View Bio
24,"Young, Khadijah  24 Young, Khadijah",1,0.0,10,10.0,1,4,0.25,1,4,0.25,0,0,0.0,3,3.0,0,0,0,0.0,1,1,0,0,1,View Bio
42,"Bland, Enjoli  42 Bland, Enjoli",1,1.0,20,20.0,1,2,0.5,0,0,0.0,0,2,0.0,2,2.0,1,2,3,3.0,1,0,0,1,2,
33,"Porter, Quiana  33 Porter, Quiana",1,1.0,11,11.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,0,2,2,2.0,0,0,1,0,0,View Bio
23,"Edwards, Kristal  23 Edwards, Kristal",1,0.0,9,9.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,0,1,1,1.0,2,0,1,0,1,View Bio
21,"Felder, Katrina  21 Felder, Katrina",1,0.0,12,12.0,0,1,0.0,0,0,0.0,2,2,1.0,2,2.0,2,2,4,4.0,0,0,1,0,0,View Bio
12,"Von Uthmann, Josefine  12 Von Uthmann, Josefine",1,0.0,17,17.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,1,0,1,1.0,0,0,3,0,0,View Bio
01,"Oyesile, Adenike  01 Oyesile, Adenike",1,0.0,5,5.0,0,1,0.0,0,0,0.0,1,2,0.5,1,1.0,1,1,2,2.0,1,0,0,0,0,View Bio
15,"Morris, Lauren  15 Morris, Lauren",1,1.0,7,7.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,2,0,0,0,0,View Bio
13,"Hagberg, Lovisa  13 Hagberg, Lovisa",1,0.0,3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1,0,1,1.0,0,0,0,0,0,View Bio
11,"Manigrasso, Teresa  11 Manigrasso, Teresa",1,0.0,9,9.0,0,5,0.0,0,4,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,1,1,0,0,View Bio
05,"Smith, Antonia  05 Smith, Antonia",1,0.0,3,3.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,View Bio
TM,Team  TM Team,2,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,1,4,5,2.5,0,0,1,0,0,
,Total,2,,400,200.0,52,133,0.391,9,28,0.321,17,24,0.708,130,65.0,34,39,73,36.5,38,35,35,19,8,
,Opponents,2,,400,200.0,52,118,0.441,10,31,0.323,28,42,0.667,142,71.0,36,47,83,41.5,28,27,41,16,11,
