Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
00,Jaela Johnson,31,31.0,908,29.3,113,307,0.368,49,149,0.329,77,93,0.828,352,11.4,11,83,94,3.0,82,91,108,33,2
34,Shariah Gailes,29,12.0,715,24.7,88,198,0.444,0,5,0.0,88,114,0.772,264,9.1,77,157,234,8.1,50,21,88,18,7
22,Franka Wittenberg,30,30.0,810,27.0,81,202,0.401,13,43,0.302,70,88,0.795,245,8.2,36,89,125,4.2,75,74,107,22,6
11,Mariam Sanogo,31,26.0,632,20.4,68,153,0.444,0,5,0.0,39,56,0.696,175,5.6,51,92,143,4.6,48,23,59,27,21
33,Yasmine Djibril,31,8.0,700,22.6,73,149,0.49,0,1,0.0,27,60,0.45,173,5.6,43,103,146,4.7,65,28,51,26,9
03,Mary Copple,31,3.0,572,18.5,49,151,0.325,40,122,0.328,6,13,0.462,144,4.6,5,29,34,1.1,50,26,55,19,4
14,Cory Santoro,31,29.0,670,21.6,50,164,0.305,36,132,0.273,4,7,0.571,140,4.5,6,46,52,1.7,27,19,39,14,1
15,Sara Carvajal Caro,23,15.0,270,11.7,35,76,0.461,0,0,0.0,7,10,0.7,77,3.3,8,40,48,2.1,33,11,38,4,4
05,Irene Rey Pineda,31,0.0,500,16.1,34,98,0.347,9,42,0.214,13,19,0.684,90,2.9,4,32,36,1.2,36,20,68,15,0
13,Xanthippi Karatasiou,17,1.0,140,8.2,11,39,0.282,5,28,0.179,1,1,1.0,28,1.6,4,11,15,0.9,6,6,14,4,1
04,Corniya Clay,30,0.0,138,4.6,2,15,0.133,1,7,0.143,3,6,0.5,8,0.3,4,5,9,0.3,16,5,13,3,1
12,Saige Randolph,24,0.0,22,0.9,2,4,0.5,0,0,0.0,3,4,0.75,7,0.3,1,1,2,0.1,5,0,3,2,0
02,Alex Moses,28,0.0,130,4.6,1,11,0.091,1,7,0.143,1,2,0.5,4,0.1,1,9,10,0.4,5,4,11,3,0
