Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
25,Ashlee Kelly,2,2.0,59,29.5,16,28,0.571,0,0,0.0,14,16,0.875,46,23.0,19,20,39,19.5,4,1,5,3,2
32,Lindsey O'neil,1,0.0,16,16.0,5,10,0.5,3,6,0.5,0,0,0.0,13,13.0,5,4,9,9.0,1,0,0,0,0
14,Sara Esidore,2,2.0,53,26.5,11,26,0.423,3,8,0.375,0,0,0.0,25,12.5,4,5,9,4.5,1,5,1,2,0
23,Jackie Harris,2,0.0,45,22.5,5,8,0.625,0,0,0.0,6,10,0.6,16,8.0,7,4,11,5.5,5,0,1,2,0
03,Helen Ridley,2,2.0,33,16.5,7,16,0.438,1,2,0.5,0,0,0.0,15,7.5,0,5,5,2.5,3,1,6,2,0
01,Kim Fitzpatrick,2,2.0,64,32.0,3,7,0.429,0,0,0.0,7,9,0.778,13,6.5,0,3,3,1.5,2,11,9,7,0
05,Katie Keilty,2,2.0,45,22.5,3,12,0.25,2,5,0.4,2,4,0.5,10,5.0,1,6,7,3.5,5,1,4,0,0
45,Shrita Smith,2,0.0,36,18.0,2,9,0.222,0,2,0.0,3,4,0.75,7,3.5,2,2,4,2.0,5,3,2,2,0
04,Krystal Pressley,2,0.0,17,8.5,1,9,0.111,0,4,0.0,3,5,0.6,5,2.5,2,2,4,2.0,2,0,1,1,0
22,Megan Smith,2,0.0,15,7.5,2,3,0.667,0,0,0.0,0,0,0.0,4,2.0,2,0,2,1.0,0,1,0,0,0
13,Jamie Harrington,1,0.0,2,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,1
44,Tara Mccaig,1,0.0,3,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
12,K Perrin-carpenter,2,0.0,13,6.5,0,3,0.0,0,2,0.0,0,0,0.0,0,0.0,0,0,0,0.0,2,4,3,1,0
