college,season,player_number_ind,player_ind,gp_ind,gs_ind,minutes_tot_ind,scoring_pts_ind,rebounds_tot_ind,ast_ind,stl_ind,blk_ind,to_ind,pts_per40,reb_per40,ast_per40,stl_per40,blk_per40,to_per40,eFG_pct,TS_pct,USG_pct,ORB_pct,DRB_pct,AST_pct,AST_per_TO,3pt_3pt_pct_ind,three_per40,threeA_per40,three_per100,threeA_rate,DRCR,STL_TO_ratio,def_stops_per100,DPMR,TUSG_pct,Gravity,PPT,Spacing,Assist_to_Usage,APC,PEF,OEFF,TOV_pct,SEM,PEI,BoxCreation,OLI,IPM,threeA_per100,2pt_pct,FTr,PPP,possessions,scoring_pts_per100,ast_per100,rebounds_tot_per100,stl_per100,blk_per100,to_per100,mins_per_game,pts_per_game,ast_per_game,reb_per_game,stl_per_game,blk_per_game,to_per_game,scoring_pts_share,ast_share,rebounds_tot_share,stl_share,blk_share,to_share,team_TS_pct,TS_diff,ast_per_fgm,tov_rate,game_score,game_score_per40,min_share
quinnipiac,2003-04,5,Katie Keilty,2,2.0,45,10,7,1,0,0,4,8.88888888888889,6.222222222222222,0.888888888888889,0.0,0.0,3.555555555555556,0.3333333333333333,0.3633720930232558,85.03187907443225,1.7543859649122806,11.764705882352942,20.0,0.25,0.4,1.777777777777778,4.444444444444445,11.261261261261263,0.4166666666666667,2.9411764705882355,0.0,2.0894117647058823,0.0,0.9842336800486037,12.87425494707368,0.009800244854067384,11.261261261261263,0.2352058764976172,0.5028735632183908,5.0,3.170398344725387,0.12383966176643814,-0.13950147019513504,2.53631867578031,160.1216899955148,56.45297297297299,0.8758756812368358,28.153153153153156,0.1,0.3333333333333333,0.8333333333333334,17.759999999999998,56.30630630630631,5.630630630630631,39.414414414414416,0.0,0.0,22.522522522522525,22.5,5.0,0.5,3.5,0.0,0.0,2.0,0.06493506493506493,0.037037037037037035,0.06930693069306931,0.0,0.0,0.12121212121212122,0.5028735632183908,-0.13950147019513504,0.3333333333333333,0.22522522522522526,1.6000000000000005,1.4222222222222227,0.22443890274314215
quinnipiac,2003-04,45,Shrita Smith,2,0.0,36,7,4,3,2,0,2,7.777777777777778,4.444444444444445,3.333333333333333,2.2222222222222223,0.0,2.2222222222222223,0.2222222222222222,0.3252788104089219,76.36590491200421,3.4482758620689653,4.25531914893617,60.0,1.5,0.0,0.0,2.2222222222222223,0.0,0.2222222222222222,6.382978723404255,1.0,16.216959914626827,0.0925925925925926,1.1037957215115384,5.5200468234616835,0.010184881287338788,0.0,0.785690842166135,1.5086206896551726,90.0,4.299286142352474,0.11192225680601547,-0.1775947528094689,6.756021080839603,147.71202531472173,55.05448972483455,2.1769412274083493,15.673981191222571,0.2222222222222222,0.4444444444444444,0.7777777777777778,12.76,54.858934169278996,23.510971786833856,31.347962382445143,15.673981191222571,0.0,15.673981191222571,18.0,3.5,1.5,2.0,1.0,0.0,1.0,0.045454545454545456,0.1111111111111111,0.039603960396039604,0.1,0.0,0.06060606060606061,0.5028735632183908,-0.1775947528094689,1.5,0.15673981191222572,3.4000000000000004,3.777777777777778,0.17955112219451372
quinnipiac,2003-04,4,Krystal Pressley,2,0.0,17,5,4,0,1,0,1,11.764705882352942,9.411764705882353,0.0,2.3529411764705883,0.0,2.3529411764705883,0.1111111111111111,0.22321428571428573,154.6187785236596,3.4482758620689653,4.25531914893617,0.0,0.0,0.0,0.0,9.411764705882353,0.0,0.4444444444444444,0.0,1.0,8.715870247645624,0.20761245674740483,1.9486751411802392,15.339164536077341,0.0035930662816604916,0.0,0.0,0.0,0.0,3.3593092593675786,0.02938467921330987,-0.27965927750410513,2.687447407494063,172.5656010308701,41.2280510018215,2.4107989676110217,32.786885245901644,0.1111111111111111,0.5555555555555556,0.5555555555555556,12.2,40.98360655737705,0.0,32.786885245901644,8.196721311475411,0.0,8.196721311475411,8.5,2.5,0.0,2.0,0.5,0.0,0.5,0.032467532467532464,0.0,0.039603960396039604,0.05,0.0,0.030303030303030304,0.5028735632183908,-0.27965927750410513,0.0,0.0819672131147541,2.220446049250313e-16,5.224578939412502e-16,0.08478802992518704
quinnipiac,2003-04,22,Megan Smith,2,0.0,15,4,2,1,0,0,0,10.666666666666666,5.333333333333333,2.6666666666666665,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,43.09047926069202,3.4482758620689653,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.999986666711111,0.0,0.030942636210669013,0.0,2.320697715800176,0.5028735632183908,,44.444296296790114,0.0,0.1637931034482758,66.66644444518518,176.96826420230673,33.33333333333333,11.11110370370864,0.0,0.6666666666666666,0.0,1.3333333333333333,3.0,133.33333333333331,33.33333333333333,66.66666666666666,0.0,0.0,0.0,7.5,2.0,0.5,1.0,0.0,0.0,0.0,0.025974025974025976,0.037037037037037035,0.019801980198019802,0.0,0.0,0.0,0.5028735632183908,0.1637931034482758,0.5,0.0,4.8,12.8,0.07481296758104738
quinnipiac,2003-04,13,Jamie Harrington,1,0.0,2,0,0,0,0,1,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,107.72619815173006,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-0.5028735632183908,0.0,0.0,0.0,49.99975000124999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5028735632183908,-0.5028735632183908,0.0,0.0,0.0,0.0,0.004987531172069825
quinnipiac,2003-04,44,Tara Mccaig,1,0.0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,0.0,-0.5028735632183908,,,,,0.0,,0.0,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5028735632183908,-0.5028735632183908,0.0,0.0,0.0,0.0,0.007481296758104738
quinnipiac,2003-04,12,K Perrin-carpenter,2,0.0,13,0,0,4,1,0,3,0.0,0.0,12.307692307692308,3.076923076923077,0.0,9.230769230769232,0.0,0.0,99.4395675246739,0.0,0.0,57.142857142857146,1.3333333333333333,0.0,0.0,6.153846153846154,0.0,0.6666666666666666,0.0,0.3333333333333333,16.666666666666664,0.3550295857988166,3.589737606847579,0.0,0.0,0.0,0.5746490337680519,2.0114942528735633,76.19047619047619,0.0,0.08256878461409597,-0.5028735632183908,13.888865740779318,66.66666666666666,150.0,2.564100591717492,33.33333333333333,0.0,0.0,0.0,6.0,0.0,66.66666666666666,0.0,16.666666666666664,0.0,50.0,6.5,0.0,2.0,0.0,0.5,0.0,1.5,0.0,0.14814814814814814,0.0,0.05,0.0,0.09090909090909091,0.5028735632183908,-0.5028735632183908,0.0,0.5,-2.4,-7.384615384615384,0.06483790523690773
quinnipiac,2018-19,21,Jen Fay,29,22.0,799,363,197,78,53,6,46,18.172715894868585,9.862327909887359,3.904881101376721,2.6533166458072595,0.3003754693366708,2.3028785982478097,0.46955128205128205,0.5123644986449865,123.33268429696048,8.695652173913043,20.695364238410598,62.903225806451616,1.6956521739130435,0.266,1.6520650813516897,6.207759699624531,8.245052968219069,0.3974358974358974,35.092139360783186,1.1521739130434783,97.57228113463049,0.005357134465641501,0.07188481571048808,25.11448663649909,0.00943352081209023,8.241055366779932,0.5100287978384159,2.5286573334586113,106.66199158485274,0.22660298916744923,0.5964977353700868,0.042293584091783076,0.2952705616424338,335.4447517975533,62.09820692200064,0.14196738349915503,30.981411153308013,0.34767025089605735,0.3076923076923077,1.1634615384615385,400.24,90.69558265040976,19.488307015790525,49.22046771936838,13.242054767139717,1.4991005396761943,11.49310413751749,27.551724137931036,12.517241379310345,2.689655172413793,6.793103448275862,1.8275862068965518,0.20689655172413793,1.5862068965517242,0.1686019507663725,0.16956521739130434,0.15951417004048582,0.14133333333333334,0.05128205128205128,0.11330049261083744,0.4700709145532034,0.042293584091783076,0.6,0.11493104137517489,350.80000000000007,17.56195244055069,3.4906598373003916
quinnipiac,2018-19,25,Aryn McClure,33,32.0,1007,340,184,84,65,32,76,13.505461767626613,7.30883813306852,3.3366434955312814,2.581926514399205,1.2711022840119166,3.0188679245283017,0.4,0.43389484430832054,114.3760832417639,8.25242718446602,19.49579831932773,52.5,1.105263157894737,0.095,0.07944389275074479,0.8341608738828203,0.42753313381787084,0.06,21.54798761609907,0.8552631578947368,111.93670152798185,0.0051082344147077696,0.04092826095756593,2.977631569846839,0.008493283376756033,0.4264643009833262,0.4590120060232121,2.3930882922708534,58.02631578947369,0.1553668901140854,0.9428281832426169,-0.03617607024488284,0.19740734273319083,266.09235577425386,38.81117718194588,0.09446486725901448,4.489097905087644,0.3936781609195402,0.2714285714285714,0.9714285714285714,467.8,72.68063274903804,17.956391620350576,39.33304831124412,13.894826849080804,6.840530141085933,16.246259085079092,30.515151515151516,10.303030303030303,2.5454545454545454,5.575757575757576,1.9696969696969697,0.9696969696969697,2.303030303030303,0.1579191825359963,0.1826086956521739,0.14898785425101216,0.17333333333333334,0.27350427350427353,0.18719211822660098,0.4700709145532034,-0.03617607024488284,0.60431654676259,0.16246259085079093,282.5,11.221449851042703,5.0061765592045795
quinnipiac,2018-19,4,Paula Strautmane,33,32.0,872,314,168,66,55,58,55,14.403669724770642,7.706422018348624,3.0275229357798166,2.5229357798165135,2.6605504587155964,2.5229357798165135,0.46779661016949153,0.49458165322580644,105.15848153581594,9.785202863961814,15.221238938053098,54.54545454545455,1.2,0.324,1.1009174311926606,3.3944954128440368,6.443990978412631,0.25084745762711863,18.265486725663717,1.0,87.03043982424443,0.00739100244087198,0.058830763595810416,13.0464397220466,0.010121928948538509,6.437546987434217,0.5186975749540579,1.8802836582128135,65.45454545454545,0.22636902508826925,0.7338710163598714,0.02451073867260306,0.2818799006672397,277.7682534341311,52.43349449621279,0.1348656353295575,19.86897218343894,0.3763837638376384,0.17288135593220338,1.064406779661017,372.44,84.30888196756524,17.720975190634732,45.107936848888414,14.767479325528946,15.572978197830523,14.767479325528946,26.424242424242426,9.515151515151516,2.0,5.090909090909091,1.6666666666666667,1.7575757575757576,1.6666666666666667,0.14584300975383185,0.14347826086956522,0.1360323886639676,0.14666666666666667,0.49572649572649574,0.1354679802955665,0.4700709145532034,0.02451073867260306,0.5238095238095238,0.14767479325528945,298.9999999999999,13.715596330275224,4.3350406749020785
quinnipiac,2018-19,23,Brittany Martin,33,29.0,798,269,52,43,34,2,44,13.483709273182958,2.606516290726817,2.155388471177945,1.7042606516290726,0.10025062656641603,2.2055137844611528,0.43067226890756305,0.48297902901465095,99.49571266524225,1.0471204188481675,8.413001912045889,49.42528735632184,0.9772727272727273,0.34,1.7543859649122806,5.162907268170426,10.85338625651203,0.4327731092436975,8.221797323135755,0.7727272727272727,38.293731572663674,0.003329124817055169,0.06853109622210989,20.796627300422184,0.011359805935006061,10.859588191515753,0.4967579111176005,1.2250332924719844,48.30198537095089,0.25867037711903323,0.5781101789050156,0.012908114461447573,0.2990575735465403,253.60587372889756,59.08846656896446,0.11813209382862243,31.939965269163977,0.24630541871921183,0.3865546218487395,1.1302521008403361,322.48,83.41602580004961,13.334160258000496,16.125031009675016,10.543289506325973,0.6201935003721161,13.644257008186553,24.181818181818183,8.151515151515152,1.303030303030303,1.5757575757575757,1.0303030303030303,0.06060606060606061,1.3333333333333333,0.12494194147700882,0.09347826086956522,0.042105263157894736,0.09066666666666667,0.017094017094017096,0.10837438423645321,0.4700709145532034,0.012908114461447573,0.5058823529411764,0.13644257008186553,158.5,7.9448621553884715,3.9671587827658934
quinnipiac,2018-19,2,Taylor Herd,33,9.0,746,258,106,35,31,2,35,13.83378016085791,5.683646112600536,1.876675603217158,1.6621983914209115,0.10723860589812333,1.876675603217158,0.4701195219123506,0.48664554096876417,99.0381905279141,2.577319587628866,15.221238938053098,50.0,1.0,0.311,3.002680965147453,9.651474530831099,18.661690215942418,0.7171314741035857,15.221238938053098,0.8857142857142857,56.67296125399009,0.0034859734491011936,0.08783112115347047,34.563222649738535,0.010378706809454066,18.655025326579583,0.5048556994521262,0.9971201217795223,50.0,0.2865138293636815,0.3682655674858259,0.01657462641556079,0.3253819845099174,252.6460254150855,83.36721265298709,0.12999214333693132,59.9840042655292,0.17435897435897435,0.12749003984063745,1.0278884462151394,300.08,85.97707278059184,11.66355638496401,35.32391362303386,10.330578512396695,0.6664889362836577,11.66355638496401,22.606060606060606,7.818181818181818,1.0606060606060606,3.212121212121212,0.9393939393939394,0.06060606060606061,1.0606060606060606,0.11983279145378542,0.07608695652173914,0.08582995951417004,0.08266666666666667,0.017094017094017096,0.08620689655172414,0.4700709145532034,0.01657462641556079,0.3888888888888889,0.1166355638496401,178.7,9.581769436997318,3.7086471828864114
quinnipiac,2018-19,11,Edel Thornton,33,29.0,916,206,88,91,61,1,38,8.995633187772926,3.8427947598253276,3.9737991266375543,2.663755458515284,0.043668122270742356,1.6593886462882095,0.4216589861751152,0.43415950092733097,73.98105987032896,1.4341590612777053,13.848920863309353,70.54263565891473,2.3947368421052633,0.266,1.4410480349344978,5.414847161572053,11.989536404592355,0.5714285714285714,33.16452101476713,1.605263157894737,60.64356545340679,0.004409717587383917,0.06594259478610281,18.354045732215436,0.012831779229798633,11.983723296032553,0.9535227833628118,2.5925123166267583,168.9310485516116,0.27192184997906127,0.45703359118554593,-0.03591141362587241,0.46200314316830804,193.65995509076095,92.01305099127565,0.1273204030653174,45.05159133846824,0.22826086956521738,0.2119815668202765,0.9493087557603687,275.24,74.84377270745532,33.06205493387589,31.97209707891295,22.162476384246474,0.3633192849876471,13.80613282953059,27.757575757575758,6.242424242424242,2.757575757575758,2.6666666666666665,1.8484848484848484,0.030303030303030304,1.1515151515151516,0.09568044588945657,0.19782608695652174,0.07125506072874493,0.16266666666666665,0.008547008547008548,0.09359605911330049,0.4700709145532034,-0.03591141362587241,1.2133333333333334,0.1380613282953059,180.39999999999998,7.87772925764192,4.553781259415486
