Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
21,Candice Leatherwood,28,27.0,897,32.0,111,283,0.392,27,85,0.318,120,171,0.702,369,13.2,33,96,129,4.6,78,109,93,41,3
13,Katherine Haines,24,11.0,640,26.7,121,269,0.45,12,43,0.279,36,49,0.735,290,12.1,54,146,200,8.3,39,16,38,21,33
02,Tykera Carter,31,31.0,994,32.1,125,344,0.363,53,172,0.308,67,81,0.827,370,11.9,28,86,114,3.7,69,53,62,45,0
05,Erin Storck,28,28.0,980,35.0,119,319,0.373,43,126,0.341,32,50,0.64,313,11.2,21,96,117,4.2,82,45,61,32,11
22,Adrianne Hagood,29,13.0,740,25.5,73,198,0.369,31,92,0.337,84,127,0.661,261,9.0,19,43,62,2.1,62,21,42,6,4
04,Jayla Davis,15,3.0,167,11.1,13,33,0.394,0,6,0.0,17,28,0.607,43,2.9,7,10,17,1.1,22,10,20,8,3
32,Abigail Kangudie,25,13.0,401,16.0,30,79,0.38,0,0,0.0,8,27,0.296,68,2.7,47,84,131,5.2,34,8,16,8,23
12,Allyson Murphy,23,1.0,259,11.3,21,60,0.35,8,22,0.364,13,19,0.684,63,2.7,4,23,27,1.2,19,15,21,11,0
10,Olivia Dabney,31,16.0,706,22.8,24,98,0.245,14,67,0.209,9,19,0.474,71,2.3,13,76,89,2.9,46,40,28,30,19
33,Jenna Silletti,19,7.0,175,9.2,19,53,0.358,0,2,0.0,4,6,0.667,42,2.2,8,25,33,1.7,27,4,11,1,4
01,Cleo Polyzou,5,5.0,89,17.8,4,23,0.174,2,13,0.154,0,0,0.0,10,2.0,4,7,11,2.2,10,2,11,2,4
15,Asia McCray,21,0.0,162,7.7,9,32,0.281,0,2,0.0,19,24,0.792,37,1.8,14,21,35,1.7,16,2,14,5,0
23,Madison Cheatham,2,0.0,9,4.5,1,1,1.0,0,0,0.0,0,0,0.0,2,1.0,0,0,0,0.0,1,0,0,0,0
24,Kiana Ye,11,0.0,44,4.0,3,14,0.214,3,13,0.231,0,0,0.0,9,0.8,0,2,2,0.2,3,3,0,0,0
03,Korina Guerra,3,0.0,9,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,0,0,0.0,2,0,1,1,0
