Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6272,202.3,673,1807,0.372,193,644,0.3,409,601,0.681,1948,62.84,314,792,1106,35.7,510,328,426,211,104
,Opponents,31,,6251,201.6,783,1901,0.412,195,593,0.329,323,469,0.689,2084,67.23,384,905,1289,41.6,580,425,475,204,124
