Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
22,Victoria Rampado,3,3.0,98,32.7,14,34,0.412,2,3,0.667,10,13,0.769,40,13.3,8,16,24,8.0,7,3,9,4,5
44,Kaylee Stroemple,31,31.0,1142,36.8,136,329,0.413,17,69,0.246,86,119,0.723,375,12.1,65,149,214,6.9,67,90,107,34,4
42,Sam Lapszynski,31,28.0,978,31.5,141,295,0.478,0,0,0.0,81,113,0.717,363,11.7,104,162,266,8.6,101,45,89,26,54
12,Taylor McKay,30,21.0,1045,34.8,118,296,0.399,1,10,0.1,57,90,0.633,294,9.8,40,82,122,4.1,45,72,61,46,5
03,Tiffany Corselli,30,27.0,949,31.6,103,295,0.349,53,173,0.306,22,31,0.71,281,9.4,20,71,91,3.0,103,59,61,36,1
01,Simone Hobdy,5,0.0,97,19.4,14,34,0.412,0,0,0.0,3,8,0.375,31,6.2,7,12,19,3.8,9,6,8,4,0
10,Jamie Sherburne,28,28.0,993,35.5,52,155,0.335,28,77,0.364,25,36,0.694,157,5.6,11,53,64,2.3,69,106,103,23,1
03,Tiffany Corsell,1,0.0,22,22.0,2,7,0.286,1,4,0.25,0,0,0.0,5,5.0,0,0,0,0.0,0,2,3,1,0
13,Jayla Nichols,14,1.0,176,12.6,20,50,0.4,7,29,0.241,3,4,0.75,50,3.6,5,19,24,1.7,11,6,17,6,1
25,Emily Granruth,26,7.0,331,12.7,24,99,0.242,21,75,0.28,4,10,0.4,73,2.8,10,31,41,1.6,33,16,19,7,2
11,Kharysma Bryant,28,9.0,401,14.3,29,92,0.315,0,0,0.0,9,28,0.321,67,2.4,28,51,79,2.8,37,23,38,13,2
15,Adila Gathers,3,0.0,6,2.0,1,1,1.0,0,0,0.0,0,0,0.0,2,0.7,0,0,0,0.0,0,0,0,0,0
15,Adila Gathers,3,0.0,10,3.3,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,2,2,0.7,0,0,0,0,0
