Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
20,Zaria Shazer,29,28.0,1022,35.2,150,408,0.368,5,18,0.278,91,130,0.7,396,13.7,58,179,237,8.2,75,71,84,38,24
03,Kiara Fisher,18,17.0,523,29.1,51,183,0.279,14,73,0.192,43,59,0.729,159,8.8,8,60,68,3.8,22,88,59,23,5
23,Lexie Tarul,31,27.0,742,23.9,76,228,0.333,52,163,0.319,21,28,0.75,225,7.3,17,61,78,2.5,21,41,66,16,1
31,Morgan Lee,31,30.0,617,19.9,79,189,0.418,19,53,0.358,25,35,0.714,202,6.5,33,100,133,4.3,44,24,57,9,38
25,Catie Cunningham,30,29.0,899,30.0,66,169,0.391,9,31,0.29,45,64,0.703,186,6.2,80,146,226,7.5,64,41,42,34,12
02,Jackie Piddock,31,17.0,937,30.2,65,195,0.333,33,109,0.303,30,44,0.682,193,6.2,10,67,77,2.5,48,70,77,26,1
05,Julia Corsentino,31,3.0,605,19.5,55,175,0.314,29,94,0.309,39,53,0.736,178,5.7,8,56,64,2.1,41,19,58,21,2
22,Ciara Croker,31,1.0,652,21.0,61,152,0.401,0,6,0.0,14,19,0.737,136,4.4,23,75,98,3.2,81,30,46,16,11
01,Maeve Donnelly,7,0.0,63,9.0,5,13,0.385,1,2,0.5,0,0,0.0,11,1.6,4,5,9,1.3,6,2,4,1,5
30,Morgan Tompkins,22,1.0,176,8.0,6,23,0.261,0,6,0.0,6,9,0.667,18,0.8,8,14,22,1.0,17,2,17,7,11
24,Kate Robbins,11,0.0,42,3.8,3,8,0.375,1,3,0.333,2,2,1.0,9,0.8,0,5,5,0.5,0,3,5,1,2
42,McKenna Rife,4,0.0,4,1.0,1,1,1.0,0,0,0.0,0,0,0.0,2,0.5,1,2,3,0.8,1,0,1,0,0
14,Erin Fox,8,2.0,34,4.3,0,6,0.0,0,2,0.0,3,4,0.75,3,0.4,2,6,8,1.0,3,3,4,1,0
21,Samantha Chadwick,5,0.0,4,0.8,0,0,0.0,0,0,0.0,2,2,1.0,2,0.4,0,0,0,0.0,0,0,0,0,0
11,Jayne Whitman,3,0.0,2,0.7,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,1,0,0
00,Amanda Zeno,2,0.0,3,1.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0
