Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,31,,6325,204.0,618,1750,0.353,163,560,0.291,321,449,0.715,1720,55.48,310,854,1164,37.5,423,394,542,193,112
,Opponents,31,,6325,204.0,744,1960,0.38,212,731,0.29,280,382,0.733,1980,63.87,375,859,1234,39.8,484,409,418,323,88
