Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,36,,7200,200.0,872,2226,0.392,246,792,0.311,471,649,0.726,2461,68.36,479,904,1383,38.4,721,584,529,389,175
,Opponents,36,,7200,200.0,712,1930,0.369,164,546,0.3,523,727,0.719,2111,58.64,393,955,1348,37.4,676,423,707,268,90
