Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6000,200.0,615,1609,0.382,181,623,0.291,237,339,0.699,1648,54.93,297,681,978,32.6,515,391,492,220,108
,Opponents,30,,6000,200.0,702,1684,0.417,171,526,0.325,341,484,0.705,1916,63.87,364,731,1095,36.5,436,425,424,239,79
