Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6050,201.7,614,1692,0.363,188,647,0.291,270,393,0.687,1686,56.2,323,711,1034,34.5,458,402,402,194,74
,Opponents,30,,6050,201.7,643,1616,0.398,180,509,0.354,323,446,0.724,1789,59.63,309,812,1121,37.4,448,368,445,198,108
