#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
42,"Bethea, Sajanna  42 Bethea, Sajanna",28,24.0,770,27.5,107,312,0.343,0,10,0.0,78,109,0.716,292,10.4,82,130,212,7.6,77,23,64,30,6,View Bio
05,"Smith, Antonia  05 Smith, Antonia",28,15.0,788,28.1,108,276,0.391,11,39,0.282,52,70,0.743,279,10.0,17,76,93,3.3,60,82,88,16,2,View Bio
23,"Velles, Alyssa  23 Velles, Alyssa",28,24.0,777,27.8,87,257,0.339,47,166,0.283,13,21,0.619,234,8.4,9,78,87,3.1,51,20,43,10,2,View Bio
42,"Bethea, Sajanna  42 Bethea, Sajanna",2,1.0,42,21.0,6,13,0.462,1,2,0.5,2,3,0.667,15,7.5,3,8,11,5.5,3,0,2,1,0,View Bio
14,"Mostafa, Hala  14 Mostafa, Hala",28,4.0,585,20.9,71,191,0.372,11,50,0.22,49,74,0.662,202,7.2,36,109,145,5.2,58,23,59,19,24,View Bio
14,"Mostafa, Hala  14 Mostafa, Hala",2,1.0,41,20.5,5,16,0.313,0,2,0.0,1,6,0.167,11,5.5,2,8,10,5.0,3,1,4,1,2,View Bio
21,"Meier, Samantha  21 Meier, Samantha",2,2.0,54,27.0,5,7,0.714,0,0,0.0,0,1,0.0,10,5.0,1,3,4,2.0,4,4,7,0,3,View Bio
15,"Hughes, Talah  15 Hughes, Talah",28,1.0,465,16.6,46,111,0.414,0,5,0.0,36,53,0.679,128,4.6,37,63,100,3.6,45,12,39,18,10,View Bio
04,"Senatus, Marcia  04 Senatus, Marcia",6,2.0,121,20.2,8,27,0.296,2,8,0.25,7,10,0.7,25,4.2,1,14,15,2.5,8,11,11,3,0,View Bio
50,"Whitfield, Bridget  50 Whitfield, Bridget",2,2.0,50,25.0,3,7,0.429,2,4,0.5,0,0,0.0,8,4.0,1,0,1,0.5,0,1,0,1,0,View Bio
50,"Whitfield, Bridget  50 Whitfield, Bridget",28,28.0,660,23.6,37,96,0.385,13,36,0.361,15,16,0.938,102,3.6,25,47,72,2.6,40,28,41,7,4,View Bio
01,"Sparks, Rebecca  01 Sparks, Rebecca",26,13.0,451,17.3,30,103,0.291,6,11,0.545,26,37,0.703,92,3.5,9,26,35,1.3,26,50,53,18,1,View Bio
23,"Velles, Alyssa  23 Velles, Alyssa",2,1.0,51,25.5,3,15,0.2,1,9,0.111,0,0,0.0,7,3.5,1,3,4,2.0,3,4,5,1,0,View Bio
15,"Hughes, Talah  15 Hughes, Talah",2,0.0,29,14.5,3,5,0.6,0,0,0.0,1,2,0.5,7,3.5,3,3,6,3.0,2,0,2,1,0,View Bio
05,"Smith, Antonia  05 Smith, Antonia",2,1.0,39,19.5,3,8,0.375,0,2,0.0,0,0,0.0,6,3.0,0,2,2,1.0,3,0,2,0,1,View Bio
01,"Sparks, Rebecca  01 Sparks, Rebecca",2,1.0,50,25.0,1,11,0.091,0,1,0.0,4,7,0.571,6,3.0,0,5,5,2.5,4,2,6,2,0,View Bio
32,"DeVoogd, Kaycee  32 DeVoogd, Kaycee",1,0.0,3,3.0,1,2,0.5,0,0,0.0,0,0,0.0,2,2.0,0,0,0,0.0,1,0,0,0,1,View Bio
45,"Ingram, Neechelle  45 Ingram, Neechelle",25,0.0,287,11.5,17,49,0.347,0,0,0.0,8,19,0.421,42,1.7,25,34,59,2.4,44,6,29,4,13,View Bio
21,"Meier, Samantha  21 Meier, Samantha",27,27.0,558,20.7,18,63,0.286,0,0,0.0,7,13,0.538,43,1.6,24,83,107,4.0,68,29,21,15,18,View Bio
12,"Corchado, Teresa  12 Corchado, Teresa",12,2.0,119,9.9,4,14,0.286,3,5,0.6,1,4,0.25,12,1.0,1,11,12,1.0,16,7,16,3,0,View Bio
12,"Corchado, Teresa  12 Corchado, Teresa",2,1.0,26,13.0,1,5,0.2,0,2,0.0,0,1,0.0,2,1.0,0,4,4,2.0,5,3,3,1,0,View Bio
33,"Garrett, Kylie  33 Garrett, Kylie",3,0.0,13,4.3,1,4,0.25,1,4,0.25,0,0,0.0,3,1.0,0,2,2,0.7,1,0,1,0,0,
32,"DeVoogd, Kaycee  32 DeVoogd, Kaycee",5,0.0,7,1.4,0,2,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,1,0,1,0,0,View Bio
45,"Ingram, Neechelle  45 Ingram, Neechelle",2,0.0,15,7.5,0,4,0.0,0,0,0.0,0,0,0.0,0,0.0,1,3,4,2.0,2,1,1,1,0,View Bio
TM,Team  TM Team,30,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,63,70,133,4.4,0,0,20,0,0,
,Total,30,,6001,200.0,565,1598,0.354,98,356,0.275,300,446,0.673,1528,50.93,341,782,1123,37.4,525,307,518,152,87,
,Opponents,30,,6001,200.0,695,1767,0.393,171,512,0.334,356,522,0.682,1917,63.9,372,761,1133,37.8,472,379,352,257,111,
