#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
44,"Janneh, Fatmata  44 Janneh, Fatmata",29,29.0,973,33.6,203,473,0.429,37,129,0.287,85,114,0.746,528,18.2,53,282,335,11.6,95,70,109,50,24,View Bio
15,"Laws, Layla  15 Laws, Layla",6,6.0,183,30.5,22,60,0.367,3,13,0.231,7,12,0.583,54,9.0,2,22,24,4.0,11,6,17,16,1,View Bio
00,"Grant, Laila  00 Grant, Laila",30,28.0,958,31.9,76,245,0.31,54,173,0.312,28,32,0.875,234,7.8,19,76,95,3.2,52,40,46,23,1,View Bio
13,"Rippey, De'Naya  13 Rippey, De'Naya",30,6.0,566,18.9,67,178,0.376,15,51,0.294,53,104,0.51,202,6.7,69,76,145,4.8,34,20,46,17,3,View Bio
01,"Zdenkova, Nikola  01 Zdenkova, Nikola",30,29.0,918,30.6,66,199,0.332,52,163,0.319,2,2,1.0,186,6.2,5,25,30,1.0,31,34,27,9,2,View Bio
25,"Amaning, Linda  25 Amaning, Linda",29,19.0,602,20.8,67,148,0.453,2,8,0.25,18,28,0.643,154,5.3,57,50,107,3.7,80,23,40,29,12,View Bio
03,"Allana, Louella  03 Allana, Louella",30,30.0,1094,36.5,47,179,0.263,30,123,0.244,1,2,0.5,125,4.2,17,65,82,2.7,46,170,70,42,3,View Bio
05,"Hyacienth, Maya 05 Hyacienth, Maya",28,1.0,420,15.0,16,67,0.239,11,47,0.234,17,25,0.68,60,2.1,14,28,42,1.5,36,22,21,9,2,View Bio
12,"O'Connell, Emily  12 O'Connell, Emily",24,0.0,122,5.1,10,33,0.303,6,19,0.316,0,0,0.0,26,1.1,3,8,11,0.5,9,8,14,0,0,View Bio
06,"Andorinho, Maria  06 Andorinho, Maria",27,2.0,114,4.2,4,13,0.308,0,3,0.0,8,10,0.8,16,0.6,5,12,17,0.6,10,1,9,3,0,View Bio
02,"Cotten, Iyanna  02 Cotten, Iyanna",13,0.0,18,1.4,4,7,0.571,0,1,0.0,0,0,0.0,8,0.6,0,0,0,0.0,7,1,1,0,0,View Bio
23,"Aguzzi, Lara  23 Aguzzi, Lara",11,0.0,17,1.5,1,2,0.5,0,1,0.0,0,0,0.0,2,0.2,0,2,2,0.2,1,1,1,1,0,View Bio
07,"Ayyash, Jineen  07 Ayyash, Jineen",11,0.0,15,1.4,1,5,0.2,0,3,0.0,0,0,0.0,2,0.2,1,1,2,0.2,2,0,5,0,0,View Bio
TM,Team  TM Team,30,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,27,37,64,2.1,0,0,22,0,0,
,Total,30,,6000,200.0,584,1609,0.363,210,734,0.286,219,329,0.666,1597,53.23,272,684,956,31.9,414,396,428,199,48,
,Opponents,30,,6000,200.0,644,1592,0.405,217,688,0.315,257,359,0.716,1762,58.73,271,766,1037,34.6,401,375,437,182,66,
