#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
22,"Camilion, Juana  22 Camilion, Juana",15,15.0,507,33.8,69,173,0.399,23,85,0.271,30,36,0.833,191,12.7,20,53,73,4.9,43,43,48,52,8,View Bio
02,"Vezaldenos, Olivia  02 Vezaldenos, Olivia",15,1.0,374,24.9,47,128,0.367,37,106,0.349,16,19,0.842,147,9.8,16,31,47,3.1,21,7,14,11,1,View Bio
30,"Athias, Ketsia  30 Athias, Ketsia",6,5.0,170,28.3,28,48,0.583,0,0,0.0,2,4,0.5,58,9.7,10,28,38,6.3,12,13,9,5,7,View Bio
01,"Dublin, Jenae  01 Dublin, Jenae",14,12.0,294,21.0,37,121,0.306,0,9,0.0,11,20,0.55,85,6.1,20,27,47,3.4,30,7,26,10,20,View Bio
05,"Mwai, Shyan  05 Mwai, Shyan",15,1.0,339,22.6,28,80,0.35,14,47,0.298,20,27,0.741,90,6.0,5,22,27,1.8,31,11,18,7,1,View Bio
11,"Weekes, Paulla  11 Weekes, Paulla",15,11.0,404,26.9,34,90,0.378,3,15,0.2,17,30,0.567,88,5.9,13,56,69,4.6,39,30,46,16,2,View Bio
13,"Becerra Perez, Lucia  13 Becerra Perez, Lucia",14,13.0,269,19.2,14,34,0.412,3,10,0.3,4,12,0.333,35,2.5,5,18,23,1.6,21,31,35,11,2,View Bio
04,"Williams, De'jah  04 Williams, De'jah",6,0.0,44,7.3,7,16,0.438,0,0,0.0,1,2,0.5,15,2.5,3,8,11,1.8,4,1,6,1,0,View Bio
10,"Hodge-Carr, Thoranna  10 Hodge-Carr, Thoranna",14,8.0,148,10.6,11,22,0.5,1,2,0.5,11,18,0.611,34,2.4,11,20,31,2.2,18,6,15,5,2,View Bio
23,"Meijer, Anouschka  23 Meijer, Anouschka",15,6.0,266,17.7,14,43,0.326,2,18,0.111,5,6,0.833,35,2.3,11,20,31,2.1,17,26,30,8,2,View Bio
00,"Gomez, Claudia  00 Gomez, Claudia",2,0.0,10,5.0,2,3,0.667,0,0,0.0,0,0,0.0,4,2.0,1,2,3,1.5,1,0,2,0,0,View Bio
33,"King, Hannah  33 King, Hannah",13,2.0,94,7.2,10,20,0.5,2,8,0.25,0,3,0.0,22,1.7,2,9,11,0.8,17,1,9,2,0,View Bio
15,"Avoletta, Sydney  15 Avoletta, Sydney",8,0.0,38,4.8,5,11,0.455,0,0,0.0,0,0,0.0,10,1.3,2,3,5,0.6,5,1,3,1,4,View Bio
00,"Gomez, Claudia  00 Gomez, Claudia",4,0.0,23,5.8,1,3,0.333,0,0,0.0,2,2,1.0,4,1.0,0,3,3,0.8,2,4,4,2,1,View Bio
35,"Rogers, Jessica  35 Rogers, Jessica",5,0.0,5,1.0,1,4,0.25,0,3,0.0,0,0,0.0,2,0.4,0,0,0,0.0,2,0,2,0,0,View Bio
13,"Becerra Perez, Lucia  13 Becerra Perez, Lucia",1,1.0,15,15.0,0,3,0.0,0,0,0.0,0,0,0.0,0,0.0,0,1,1,1.0,0,2,4,1,0,View Bio
TM,Team  TM Team,15,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,28,32,60,4.0,0,0,17,0,0,
,Total,15,,3000,200.0,308,799,0.385,85,303,0.281,119,179,0.665,820,54.67,147,333,480,32.0,263,183,288,132,50,
,Opponents,15,,3000,200.0,294,781,0.376,65,226,0.288,192,263,0.73,845,56.33,182,367,549,36.6,236,170,299,139,34,
