Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,5,,1000,200.0,86,268,0.321,33,106,0.311,38,63,0.603,243,48.6,34,94,128,25.6,85,51,74,33,14
,Opponents,5,,1000,200.0,142,321,0.442,31,94,0.33,52,76,0.684,367,73.4,96,158,254,50.8,76,86,71,33,17
