#,Player,GP,GS,Minutes,Minutes,FG,FG,FG,3PT,3PT,3PT,FT,FT,FT,Scoring,Scoring,Rebounds,Rebounds,Rebounds,Rebounds,PF,AST,TO,STL,BLK,Bio Link
#,Player,GP,GS,TOT,AVG,FGM,FGA,FG%,3PT,3PTA,3PT%,FTM,FTA,FT%,PTS,AVG,OFF,DEF,TOT,AVG,PF,AST,TO,STL,BLK,Bio Link
22,"Rampado, Victoria  22 Rampado, Victoria",3,3.0,98,32.7,14,34,0.412,2,3,0.667,10,13,0.769,40,13.3,8,16,24,8.0,7,3,9,4,5,View Bio
44,"Stroemple, Kaylee  44 Stroemple, Kaylee",31,31.0,1142,36.8,136,329,0.413,17,69,0.246,86,119,0.723,375,12.1,65,149,214,6.9,67,90,107,34,4,View Bio
42,"Lapszynski, Sam  42 Lapszynski, Sam",31,28.0,978,31.5,141,295,0.478,0,0,0.0,81,113,0.717,363,11.7,104,162,266,8.6,101,45,89,26,54,View Bio
12,"McKay, Taylor  12 McKay, Taylor",30,21.0,1045,34.8,118,296,0.399,1,10,0.1,57,90,0.633,294,9.8,40,82,122,4.1,45,72,61,46,5,View Bio
03,"Corselli, Tiffany  03 Corselli, Tiffany",30,27.0,949,31.6,103,295,0.349,53,173,0.306,22,31,0.71,281,9.4,20,71,91,3.0,103,59,61,36,1,View Bio
01,"Hobdy, Simone  01 Hobdy, Simone",5,0.0,97,19.4,14,34,0.412,0,0,0.0,3,8,0.375,31,6.2,7,12,19,3.8,9,6,8,4,0,
10,"Sherburne, Jamie  10 Sherburne, Jamie",28,28.0,993,35.5,52,155,0.335,28,77,0.364,25,36,0.694,157,5.6,11,53,64,2.3,69,106,103,23,1,View Bio
03,"Corsell, Tiffany  03 Corsell, Tiffany",1,0.0,22,22.0,2,7,0.286,1,4,0.25,0,0,0.0,5,5.0,0,0,0,0.0,0,2,3,1,0,
13,"Nichols, Jayla 13 Nichols, Jayla",14,1.0,176,12.6,20,50,0.4,7,29,0.241,3,4,0.75,50,3.6,5,19,24,1.7,11,6,17,6,1,View Bio
25,"Granruth, Emily  25 Granruth, Emily",26,7.0,331,12.7,24,99,0.242,21,75,0.28,4,10,0.4,73,2.8,10,31,41,1.6,33,16,19,7,2,View Bio
11,"Bryant, Kharysma 11 Bryant, Kharysma",28,9.0,401,14.3,29,92,0.315,0,0,0.0,9,28,0.321,67,2.4,28,51,79,2.8,37,23,38,13,2,View Bio
15,"Gathers, Adila  15 Gathers, Adila",3,0.0,6,2.0,1,1,1.0,0,0,0.0,0,0,0.0,2,0.7,0,0,0,0.0,0,0,0,0,0,View Bio
TM,Team  TM Team,31,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,73,68,141,4.5,0,0,14,0,0,
15,"Gathers, Adila  15 Gathers, Adila",3,0.0,10,3.3,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,0,2,2,0.7,0,0,0,0,0,View Bio
,Total,31,,6248,201.5,654,1688,0.387,130,441,0.295,300,452,0.664,1738,56.06,371,716,1087,35.1,482,428,529,200,75,
,Opponents,31,,6250,201.6,759,1804,0.421,205,563,0.364,309,441,0.701,2032,65.55,387,735,1122,36.2,496,463,424,290,113,
