Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6000,200.0,576,1600,0.36,221,708,0.312,211,313,0.674,1584,52.8,286,665,951,31.7,529,341,579,226,32
,Opponents,30,,6000,200.0,694,1643,0.422,143,486,0.294,350,525,0.667,1881,62.7,362,770,1132,37.7,441,369,525,261,83
