Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
01,Ny'Ceara Pryor,29,29.0,965,33.3,206,469,0.439,21,77,0.273,135,204,0.662,568,19.6,63,115,178,6.1,78,113,70,120,8
33,Amelia Wood,29,29.0,817,28.2,94,281,0.335,38,142,0.268,48,64,0.75,274,9.4,15,125,140,4.8,59,37,63,46,20
10,Emma Kirby,29,29.0,687,23.7,106,194,0.546,0,1,0.0,24,50,0.48,236,8.1,76,95,171,5.9,55,18,40,24,16
04,Nalyce Dudley,26,17.0,639,24.6,67,184,0.364,11,54,0.204,31,60,0.517,176,6.8,48,55,103,4.0,49,18,52,20,4
24,Sierra Johnson,29,29.0,873,30.1,50,161,0.311,9,40,0.225,22,41,0.537,131,4.5,19,49,68,2.3,61,53,77,15,3
06,Carmen Williams,28,12.0,613,21.9,41,137,0.299,12,54,0.222,24,30,0.8,118,4.2,20,60,80,2.9,32,29,32,25,2
44,Dianne Crespo López,26,0.0,395,15.2,27,95,0.284,11,45,0.244,16,25,0.64,81,3.1,5,38,43,1.7,25,15,31,18,2
14,Esther Kursite,22,0.0,188,8.5,15,35,0.429,0,1,0.0,11,20,0.55,41,1.9,14,24,38,1.7,32,4,15,9,6
23,Faith Pappas,26,0.0,264,10.2,13,55,0.236,9,38,0.237,3,6,0.5,38,1.5,5,15,20,0.8,16,7,13,4,2
22,Ciara Brannon,25,0.0,203,8.1,12,36,0.333,0,0,0.0,1,6,0.167,25,1.0,17,10,27,1.1,43,5,15,2,7
05,Grace John,22,0.0,152,6.9,6,31,0.194,2,11,0.182,3,8,0.375,17,0.8,5,17,22,1.0,17,9,25,2,0
02,Thai Davis,7,0.0,20,2.9,1,4,0.25,0,0,0.0,1,2,0.5,3,0.4,0,1,1,0.1,2,2,6,2,0
00,Montana Nicks,5,0.0,9,1.8,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,1,0,0,0
