Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,33,,6625,200.8,723,2007,0.36,126,485,0.26,402,568,0.708,1974,59.82,519,843,1362,41.3,543,385,593,310,135
,Opponents,33,,6625,200.8,701,1843,0.38,183,610,0.3,362,511,0.708,1947,59.0,341,791,1132,34.3,580,375,600,294,96
